#    L    TT             EE             BB             TE             PP             TP             EP          
   231    0.55774E+04    0.12332E+01    0.25139E-02    0.33302E+02    0.50797E-07    0.10949E-03    0.79142E-07
   232    0.55694E+04    0.12772E+01    0.25251E-02    0.34981E+02    0.50561E-07    0.10858E-03    0.92725E-07
   233    0.55607E+04    0.13233E+01    0.25363E-02    0.36661E+02    0.50328E-07    0.10767E-03    0.10627E-06
   234    0.55514E+04    0.13713E+01    0.25475E-02    0.38343E+02    0.50095E-07    0.10677E-03    0.11976E-06
   235    0.55415E+04    0.14212E+01    0.25585E-02    0.40025E+02    0.49865E-07    0.10587E-03    0.13322E-06
   236    0.55309E+04    0.14731E+01    0.25693E-02    0.41708E+02    0.49636E-07    0.10498E-03    0.14664E-06
   237    0.55198E+04    0.15271E+01    0.25798E-02    0.43389E+02    0.49409E-07    0.10410E-03    0.16003E-06
   238    0.55080E+04    0.15832E+01    0.25901E-02    0.45069E+02    0.49184E-07    0.10323E-03    0.17337E-06
   239    0.54957E+04    0.16412E+01    0.26000E-02    0.46747E+02    0.48960E-07    0.10236E-03    0.18668E-06
   240    0.54826E+04    0.17013E+01    0.26096E-02    0.48421E+02    0.48738E-07    0.10150E-03    0.19995E-06
   241    0.54691E+04    0.17636E+01    0.26187E-02    0.50091E+02    0.48517E-07    0.10064E-03    0.21319E-06
   242    0.54550E+04    0.18279E+01    0.26273E-02    0.51757E+02    0.48298E-07    0.99793E-04    0.22640E-06
   243    0.54403E+04    0.18945E+01    0.26353E-02    0.53417E+02    0.48080E-07    0.98951E-04    0.23958E-06
   244    0.54250E+04    0.19631E+01    0.26428E-02    0.55072E+02    0.47865E-07    0.98116E-04    0.25272E-06
   245    0.54091E+04    0.20340E+01    0.26497E-02    0.56719E+02    0.47650E-07    0.97288E-04    0.26584E-06
   246    0.53927E+04    0.21070E+01    0.26558E-02    0.58359E+02    0.47437E-07    0.96466E-04    0.27893E-06
   247    0.53757E+04    0.21821E+01    0.26612E-02    0.59991E+02    0.47225E-07    0.95651E-04    0.29199E-06
   248    0.53582E+04    0.22598E+01    0.26659E-02    0.61613E+02    0.47015E-07    0.94842E-04    0.30502E-06
   249    0.53402E+04    0.23393E+01    0.26697E-02    0.63226E+02    0.46807E-07    0.94040E-04    0.31803E-06
   250    0.53216E+04    0.24214E+01    0.26726E-02    0.64827E+02    0.46600E-07    0.93244E-04    0.33102E-06
   251    0.53025E+04    0.25055E+01    0.26746E-02    0.66418E+02    0.46394E-07    0.92455E-04    0.34398E-06
   252    0.52828E+04    0.25919E+01    0.26757E-02    0.67997E+02    0.46189E-07    0.91672E-04    0.35691E-06
   253    0.52628E+04    0.26805E+01    0.26759E-02    0.69563E+02    0.45986E-07    0.90895E-04    0.36982E-06
   254    0.52422E+04    0.27714E+01    0.26752E-02    0.71115E+02    0.45785E-07    0.90125E-04    0.38271E-06
   255    0.52210E+04    0.28645E+01    0.26737E-02    0.72654E+02    0.45584E-07    0.89361E-04    0.39557E-06
   256    0.51994E+04    0.29600E+01    0.26713E-02    0.74179E+02    0.45385E-07    0.88603E-04    0.40840E-06
   257    0.51774E+04    0.30576E+01    0.26681E-02    0.75682E+02    0.45188E-07    0.87851E-04    0.42120E-06
   258    0.51549E+04    0.31575E+01    0.26641E-02    0.77177E+02    0.44991E-07    0.87105E-04    0.43397E-06
   259    0.51319E+04    0.32596E+01    0.26594E-02    0.78648E+02    0.44796E-07    0.86365E-04    0.44671E-06
   260    0.51085E+04    0.33640E+01    0.26538E-02    0.80110E+02    0.44603E-07    0.85630E-04    0.45941E-06
   261    0.50847E+04    0.34706E+01    0.26476E-02    0.81540E+02    0.44410E-07    0.84902E-04    0.47209E-06
   262    0.50603E+04    0.35795E+01    0.26406E-02    0.82962E+02    0.44219E-07    0.84179E-04    0.48473E-06
   263    0.50357E+04    0.36905E+01    0.26330E-02    0.84368E+02    0.44029E-07    0.83462E-04    0.49733E-06
   264    0.50106E+04    0.38038E+01    0.26246E-02    0.85749E+02    0.43840E-07    0.82751E-04    0.50990E-06
   265    0.49850E+04    0.39192E+01    0.26156E-02    0.87100E+02    0.43653E-07    0.82045E-04    0.52243E-06
   266    0.49590E+04    0.40370E+01    0.26060E-02    0.88441E+02    0.43467E-07    0.81345E-04    0.53492E-06
   267    0.49326E+04    0.41568E+01    0.25957E-02    0.89752E+02    0.43282E-07    0.80649E-04    0.54738E-06
   268    0.49058E+04    0.42789E+01    0.25849E-02    0.91046E+02    0.43098E-07    0.79960E-04    0.55979E-06
   269    0.48785E+04    0.44030E+01    0.25734E-02    0.92316E+02    0.42916E-07    0.79275E-04    0.57216E-06
   270    0.48510E+04    0.45293E+01    0.25615E-02    0.93563E+02    0.42735E-07    0.78596E-04    0.58449E-06
   271    0.48230E+04    0.46576E+01    0.25489E-02    0.94786E+02    0.42555E-07    0.77922E-04    0.59678E-06
   272    0.47948E+04    0.47882E+01    0.25359E-02    0.95978E+02    0.42376E-07    0.77253E-04    0.60902E-06
   273    0.47662E+04    0.49206E+01    0.25224E-02    0.97153E+02    0.42198E-07    0.76589E-04    0.62122E-06
   274    0.47373E+04    0.50553E+01    0.25083E-02    0.98290E+02    0.42021E-07    0.75930E-04    0.63337E-06
   275    0.47080E+04    0.51919E+01    0.24938E-02    0.99411E+02    0.41846E-07    0.75276E-04    0.64547E-06
   276    0.46786E+04    0.53304E+01    0.24789E-02    0.10049E+03    0.41672E-07    0.74626E-04    0.65753E-06
   277    0.46487E+04    0.54710E+01    0.24636E-02    0.10156E+03    0.41498E-07    0.73982E-04    0.66954E-06
   278    0.46186E+04    0.56135E+01    0.24478E-02    0.10259E+03    0.41326E-07    0.73342E-04    0.68149E-06
   279    0.45882E+04    0.57579E+01    0.24317E-02    0.10358E+03    0.41155E-07    0.72706E-04    0.69340E-06
   280    0.45575E+04    0.59041E+01    0.24152E-02    0.10456E+03    0.40985E-07    0.72075E-04    0.70525E-06
   281    0.45267E+04    0.60523E+01    0.23984E-02    0.10551E+03    0.40817E-07    0.71449E-04    0.71705E-06
   282    0.44954E+04    0.62021E+01    0.23813E-02    0.10642E+03    0.40649E-07    0.70827E-04    0.72880E-06
   283    0.44641E+04    0.63538E+01    0.23638E-02    0.10730E+03    0.40482E-07    0.70210E-04    0.74049E-06
   284    0.44325E+04    0.65072E+01    0.23461E-02    0.10815E+03    0.40317E-07    0.69596E-04    0.75212E-06
   285    0.44007E+04    0.66624E+01    0.23281E-02    0.10896E+03    0.40152E-07    0.68987E-04    0.76370E-06
   286    0.43687E+04    0.68192E+01    0.23099E-02    0.10974E+03    0.39988E-07    0.68382E-04    0.77522E-06
   287    0.43364E+04    0.69776E+01    0.22914E-02    0.11050E+03    0.39826E-07    0.67782E-04    0.78668E-06
   288    0.43040E+04    0.71377E+01    0.22728E-02    0.11122E+03    0.39664E-07    0.67185E-04    0.79807E-06
   289    0.42715E+04    0.72993E+01    0.22540E-02    0.11190E+03    0.39504E-07    0.66592E-04    0.80941E-06
   290    0.42387E+04    0.74622E+01    0.22350E-02    0.11256E+03    0.39344E-07    0.66003E-04    0.82069E-06
   291    0.42059E+04    0.76273E+01    0.22158E-02    0.11317E+03    0.39186E-07    0.65418E-04    0.83190E-06
   292    0.41726E+04    0.77934E+01    0.21965E-02    0.11375E+03    0.39028E-07    0.64836E-04    0.84305E-06
   293    0.41395E+04    0.79601E+01    0.21772E-02    0.11429E+03    0.38871E-07    0.64259E-04    0.85413E-06
   294    0.41062E+04    0.81289E+01    0.21577E-02    0.11481E+03    0.38715E-07    0.63685E-04    0.86515E-06
   295    0.40729E+04    0.82984E+01    0.21382E-02    0.11528E+03    0.38561E-07    0.63114E-04    0.87610E-06
   296    0.40394E+04    0.84699E+01    0.21186E-02    0.11572E+03    0.38407E-07    0.62547E-04    0.88698E-06
   297    0.40058E+04    0.86413E+01    0.20991E-02    0.11613E+03    0.38254E-07    0.61984E-04    0.89779E-06
   298    0.39720E+04    0.88148E+01    0.20795E-02    0.11649E+03    0.38102E-07    0.61424E-04    0.90854E-06
   299    0.39383E+04    0.89897E+01    0.20599E-02    0.11682E+03    0.37950E-07    0.60867E-04    0.91921E-06
   300    0.39044E+04    0.91644E+01    0.20404E-02    0.11711E+03    0.37800E-07    0.60313E-04    0.92981E-06
   301    0.38705E+04    0.93405E+01    0.20209E-02    0.11736E+03    0.37651E-07    0.59763E-04    0.94033E-06
   302    0.38366E+04    0.95171E+01    0.20014E-02    0.11759E+03    0.37502E-07    0.59216E-04    0.95078E-06
   303    0.38026E+04    0.96951E+01    0.19821E-02    0.11777E+03    0.37354E-07    0.58672E-04    0.96114E-06
   304    0.37687E+04    0.98745E+01    0.19628E-02    0.11790E+03    0.37208E-07    0.58131E-04    0.97142E-06
   305    0.37347E+04    0.10054E+02    0.19436E-02    0.11800E+03    0.37062E-07    0.57593E-04    0.98161E-06
   306    0.37007E+04    0.10233E+02    0.19245E-02    0.11807E+03    0.36916E-07    0.57059E-04    0.99171E-06
   307    0.36667E+04    0.10414E+02    0.19056E-02    0.11809E+03    0.36772E-07    0.56528E-04    0.10017E-05
   308    0.36328E+04    0.10596E+02    0.18867E-02    0.11808E+03    0.36628E-07    0.56001E-04    0.10116E-05
   309    0.35990E+04    0.10778E+02    0.18680E-02    0.11803E+03    0.36486E-07    0.55476E-04    0.10214E-05
   310    0.35651E+04    0.10959E+02    0.18493E-02    0.11794E+03    0.36344E-07    0.54956E-04    0.10311E-05
   311    0.35313E+04    0.11143E+02    0.18309E-02    0.11781E+03    0.36203E-07    0.54438E-04    0.10406E-05
   312    0.34976E+04    0.11325E+02    0.18126E-02    0.11765E+03    0.36062E-07    0.53924E-04    0.10501E-05
   313    0.34640E+04    0.11508E+02    0.17944E-02    0.11744E+03    0.35923E-07    0.53413E-04    0.10594E-05
   314    0.34304E+04    0.11692E+02    0.17764E-02    0.11720E+03    0.35784E-07    0.52906E-04    0.10686E-05
   315    0.33970E+04    0.11875E+02    0.17586E-02    0.11692E+03    0.35646E-07    0.52402E-04    0.10776E-05
   316    0.33636E+04    0.12058E+02    0.17409E-02    0.11660E+03    0.35509E-07    0.51901E-04    0.10866E-05
   317    0.33304E+04    0.12240E+02    0.17235E-02    0.11624E+03    0.35373E-07    0.51405E-04    0.10953E-05
   318    0.32972E+04    0.12424E+02    0.17062E-02    0.11585E+03    0.35237E-07    0.50911E-04    0.11040E-05
   319    0.32643E+04    0.12607E+02    0.16892E-02    0.11542E+03    0.35102E-07    0.50421E-04    0.11125E-05
   320    0.32315E+04    0.12790E+02    0.16724E-02    0.11495E+03    0.34968E-07    0.49935E-04    0.11208E-05
   321    0.31988E+04    0.12973E+02    0.16558E-02    0.11445E+03    0.34835E-07    0.49452E-04    0.11290E-05
   322    0.31663E+04    0.13154E+02    0.16394E-02    0.11390E+03    0.34702E-07    0.48973E-04    0.11370E-05
   323    0.31339E+04    0.13336E+02    0.16233E-02    0.11332E+03    0.34571E-07    0.48498E-04    0.11448E-05
   324    0.31018E+04    0.13518E+02    0.16075E-02    0.11270E+03    0.34439E-07    0.48026E-04    0.11525E-05
   325    0.30699E+04    0.13697E+02    0.15919E-02    0.11205E+03    0.34309E-07    0.47558E-04    0.11600E-05
   326    0.30381E+04    0.13877E+02    0.15765E-02    0.11135E+03    0.34179E-07    0.47093E-04    0.11673E-05
   327    0.30065E+04    0.14056E+02    0.15615E-02    0.11062E+03    0.34050E-07    0.46632E-04    0.11745E-05
   328    0.29752E+04    0.14233E+02    0.15467E-02    0.10986E+03    0.33922E-07    0.46175E-04    0.11814E-05
   329    0.29441E+04    0.14410E+02    0.15322E-02    0.10906E+03    0.33794E-07    0.45721E-04    0.11882E-05
   330    0.29132E+04    0.14586E+02    0.15181E-02    0.10821E+03    0.33668E-07    0.45272E-04    0.11948E-05
   331    0.28826E+04    0.14761E+02    0.15042E-02    0.10734E+03    0.33541E-07    0.44826E-04    0.12011E-05
   332    0.28522E+04    0.14935E+02    0.14907E-02    0.10645E+03    0.33416E-07    0.44384E-04    0.12073E-05
   333    0.28221E+04    0.15108E+02    0.14775E-02    0.10551E+03    0.33291E-07    0.43945E-04    0.12133E-05
   334    0.27923E+04    0.15280E+02    0.14646E-02    0.10454E+03    0.33167E-07    0.43511E-04    0.12190E-05
   335    0.27626E+04    0.15449E+02    0.14521E-02    0.10353E+03    0.33043E-07    0.43080E-04    0.12246E-05
   336    0.27333E+04    0.15617E+02    0.14399E-02    0.10249E+03    0.32921E-07    0.42653E-04    0.12299E-05
   337    0.27043E+04    0.15785E+02    0.14281E-02    0.10141E+03    0.32798E-07    0.42230E-04    0.12349E-05
   338    0.26756E+04    0.15950E+02    0.14167E-02    0.10031E+03    0.32677E-07    0.41811E-04    0.12398E-05
   339    0.26472E+04    0.16115E+02    0.14057E-02    0.99165E+02    0.32556E-07    0.41396E-04    0.12444E-05
   340    0.26192E+04    0.16277E+02    0.13950E-02    0.98004E+02    0.32436E-07    0.40985E-04    0.12488E-05
   341    0.25913E+04    0.16437E+02    0.13847E-02    0.96799E+02    0.32316E-07    0.40578E-04    0.12530E-05
   342    0.25639E+04    0.16597E+02    0.13749E-02    0.95565E+02    0.32197E-07    0.40175E-04    0.12569E-05
   343    0.25367E+04    0.16753E+02    0.13655E-02    0.94302E+02    0.32079E-07    0.39776E-04    0.12605E-05
   344    0.25100E+04    0.16908E+02    0.13565E-02    0.93011E+02    0.31961E-07    0.39381E-04    0.12639E-05
   345    0.24835E+04    0.17060E+02    0.13479E-02    0.91690E+02    0.31844E-07    0.38990E-04    0.12670E-05
   346    0.24574E+04    0.17212E+02    0.13397E-02    0.90349E+02    0.31727E-07    0.38603E-04    0.12699E-05
   347    0.24317E+04    0.17360E+02    0.13321E-02    0.88972E+02    0.31611E-07    0.38220E-04    0.12725E-05
   348    0.24063E+04    0.17506E+02    0.13248E-02    0.87566E+02    0.31496E-07    0.37841E-04    0.12749E-05
   349    0.23813E+04    0.17650E+02    0.13181E-02    0.86132E+02    0.31381E-07    0.37466E-04    0.12769E-05
   350    0.23566E+04    0.17791E+02    0.13118E-02    0.84676E+02    0.31266E-07    0.37096E-04    0.12787E-05
   351    0.23325E+04    0.17930E+02    0.13060E-02    0.83193E+02    0.31153E-07    0.36729E-04    0.12802E-05
   352    0.23086E+04    0.18066E+02    0.13007E-02    0.81681E+02    0.31040E-07    0.36367E-04    0.12814E-05
   353    0.22852E+04    0.18200E+02    0.12958E-02    0.80155E+02    0.30927E-07    0.36008E-04    0.12824E-05
   354    0.22620E+04    0.18331E+02    0.12913E-02    0.78594E+02    0.30815E-07    0.35654E-04    0.12831E-05
   355    0.22394E+04    0.18459E+02    0.12873E-02    0.77012E+02    0.30704E-07    0.35303E-04    0.12836E-05
   356    0.22171E+04    0.18586E+02    0.12837E-02    0.75417E+02    0.30593E-07    0.34956E-04    0.12839E-05
   357    0.21952E+04    0.18708E+02    0.12805E-02    0.73794E+02    0.30482E-07    0.34612E-04    0.12841E-05
   358    0.21738E+04    0.18828E+02    0.12777E-02    0.72157E+02    0.30372E-07    0.34272E-04    0.12840E-05
   359    0.21527E+04    0.18944E+02    0.12753E-02    0.70492E+02    0.30263E-07    0.33935E-04    0.12837E-05
   360    0.21321E+04    0.19058E+02    0.12732E-02    0.68811E+02    0.30154E-07    0.33601E-04    0.12833E-05
   361    0.21119E+04    0.19169E+02    0.12714E-02    0.67107E+02    0.30046E-07    0.33270E-04    0.12828E-05
   362    0.20921E+04    0.19277E+02    0.12700E-02    0.65386E+02    0.29939E-07    0.32943E-04    0.12821E-05
   363    0.20727E+04    0.19383E+02    0.12688E-02    0.63649E+02    0.29831E-07    0.32618E-04    0.12814E-05
   364    0.20538E+04    0.19484E+02    0.12680E-02    0.61891E+02    0.29725E-07    0.32296E-04    0.12805E-05
   365    0.20353E+04    0.19582E+02    0.12675E-02    0.60120E+02    0.29619E-07    0.31976E-04    0.12795E-05
   366    0.20172E+04    0.19678E+02    0.12672E-02    0.58332E+02    0.29513E-07    0.31659E-04    0.12785E-05
   367    0.19996E+04    0.19769E+02    0.12671E-02    0.56530E+02    0.29408E-07    0.31345E-04    0.12775E-05
   368    0.19823E+04    0.19857E+02    0.12673E-02    0.54715E+02    0.29304E-07    0.31033E-04    0.12764E-05
   369    0.19656E+04    0.19942E+02    0.12678E-02    0.52884E+02    0.29200E-07    0.30723E-04    0.12752E-05
   370    0.19494E+04    0.20024E+02    0.12684E-02    0.51044E+02    0.29096E-07    0.30415E-04    0.12741E-05
   371    0.19334E+04    0.20102E+02    0.12692E-02    0.49190E+02    0.28993E-07    0.30109E-04    0.12730E-05
   372    0.19180E+04    0.20176E+02    0.12702E-02    0.47327E+02    0.28891E-07    0.29805E-04    0.12719E-05
   373    0.19030E+04    0.20247E+02    0.12714E-02    0.45452E+02    0.28788E-07    0.29503E-04    0.12708E-05
   374    0.18885E+04    0.20315E+02    0.12727E-02    0.43568E+02    0.28687E-07    0.29203E-04    0.12698E-05
   375    0.18743E+04    0.20379E+02    0.12742E-02    0.41676E+02    0.28586E-07    0.28904E-04    0.12688E-05
   376    0.18607E+04    0.20439E+02    0.12757E-02    0.39776E+02    0.28485E-07    0.28607E-04    0.12679E-05
   377    0.18476E+04    0.20496E+02    0.12774E-02    0.37871E+02    0.28385E-07    0.28310E-04    0.12671E-05
   378    0.18348E+04    0.20548E+02    0.12792E-02    0.35958E+02    0.28286E-07    0.28016E-04    0.12665E-05
   379    0.18225E+04    0.20598E+02    0.12810E-02    0.34040E+02    0.28186E-07    0.27722E-04    0.12659E-05
   380    0.18107E+04    0.20644E+02    0.12829E-02    0.32117E+02    0.28088E-07    0.27429E-04    0.12655E-05
   381    0.17993E+04    0.20684E+02    0.12849E-02    0.30191E+02    0.27990E-07    0.27138E-04    0.12652E-05
   382    0.17882E+04    0.20722E+02    0.12868E-02    0.28263E+02    0.27892E-07    0.26847E-04    0.12651E-05
   383    0.17777E+04    0.20755E+02    0.12888E-02    0.26332E+02    0.27795E-07    0.26557E-04    0.12652E-05
   384    0.17677E+04    0.20784E+02    0.12908E-02    0.24400E+02    0.27698E-07    0.26267E-04    0.12655E-05
   385    0.17581E+04    0.20811E+02    0.12928E-02    0.22468E+02    0.27602E-07    0.25978E-04    0.12659E-05
   386    0.17489E+04    0.20833E+02    0.12948E-02    0.20536E+02    0.27506E-07    0.25689E-04    0.12666E-05
   387    0.17401E+04    0.20851E+02    0.12967E-02    0.18605E+02    0.27410E-07    0.25401E-04    0.12676E-05
   388    0.17318E+04    0.20865E+02    0.12986E-02    0.16677E+02    0.27315E-07    0.25113E-04    0.12688E-05
   389    0.17239E+04    0.20873E+02    0.13004E-02    0.14751E+02    0.27221E-07    0.24825E-04    0.12702E-05
   390    0.17165E+04    0.20881E+02    0.13021E-02    0.12831E+02    0.27127E-07    0.24536E-04    0.12720E-05
   391    0.17096E+04    0.20883E+02    0.13037E-02    0.10913E+02    0.27033E-07    0.24248E-04    0.12740E-05
   392    0.17030E+04    0.20883E+02    0.13052E-02    0.90023E+01    0.26940E-07    0.23960E-04    0.12764E-05
   393    0.16969E+04    0.20878E+02    0.13066E-02    0.70969E+01    0.26847E-07    0.23671E-04    0.12790E-05
   394    0.16912E+04    0.20869E+02    0.13078E-02    0.51995E+01    0.26754E-07    0.23381E-04    0.12820E-05
   395    0.16858E+04    0.20855E+02    0.13089E-02    0.33085E+01    0.26662E-07    0.23091E-04    0.12854E-05
   396    0.16810E+04    0.20838E+02    0.13098E-02    0.14276E+01    0.26571E-07    0.22800E-04    0.12891E-05
   397    0.16765E+04    0.20817E+02    0.13105E-02   -0.44454E+00    0.26480E-07    0.22509E-04    0.12933E-05
   398    0.16725E+04    0.20792E+02    0.13110E-02   -0.23065E+01    0.26389E-07    0.22216E-04    0.12978E-05
   399    0.16689E+04    0.20763E+02    0.13113E-02   -0.41575E+01    0.26299E-07    0.21923E-04    0.13027E-05
   400    0.16656E+04    0.20731E+02    0.13114E-02   -0.59965E+01    0.26209E-07    0.21628E-04    0.13081E-05
   401    0.16628E+04    0.20694E+02    0.13112E-02   -0.78230E+01    0.26119E-07    0.21332E-04    0.13138E-05
   402    0.16604E+04    0.20652E+02    0.13108E-02   -0.96360E+01    0.26030E-07    0.21036E-04    0.13200E-05
   403    0.16584E+04    0.20608E+02    0.13102E-02   -0.11435E+02    0.25942E-07    0.20738E-04    0.13266E-05
