#    L    TT             EE             BB             TE             PP             TP             EP          
  8169    0.23121E-01    0.57643E-06    0.53521E-08    0.31691E-04    0.47627E-10    0.43487E-08    0.23748E-11
  8170    0.23013E-01    0.59480E-06    0.53468E-08    0.31828E-04    0.47608E-10    0.43469E-08    0.23770E-11
  8171    0.22905E-01    0.61315E-06    0.53415E-08    0.31964E-04    0.47589E-10    0.43451E-08    0.23793E-11
  8172    0.22798E-01    0.63148E-06    0.53363E-08    0.32100E-04    0.47570E-10    0.43433E-08    0.23815E-11
  8173    0.22690E-01    0.64980E-06    0.53310E-08    0.32236E-04    0.47551E-10    0.43415E-08    0.23838E-11
  8174    0.22582E-01    0.66810E-06    0.53257E-08    0.32372E-04    0.47532E-10    0.43397E-08    0.23860E-11
  8175    0.22475E-01    0.68638E-06    0.53205E-08    0.32507E-04    0.47513E-10    0.43379E-08    0.23883E-11
  8176    0.22368E-01    0.70465E-06    0.53152E-08    0.32643E-04    0.47494E-10    0.43361E-08    0.23905E-11
  8177    0.22260E-01    0.72290E-06    0.53099E-08    0.32778E-04    0.47475E-10    0.43343E-08    0.23927E-11
  8178    0.22153E-01    0.74112E-06    0.53047E-08    0.32913E-04    0.47456E-10    0.43325E-08    0.23950E-11
  8179    0.22047E-01    0.75934E-06    0.52995E-08    0.33048E-04    0.47437E-10    0.43307E-08    0.23972E-11
  8180    0.21940E-01    0.77753E-06    0.52942E-08    0.33183E-04    0.47418E-10    0.43289E-08    0.23994E-11
  8181    0.21833E-01    0.79570E-06    0.52890E-08    0.33318E-04    0.47399E-10    0.43271E-08    0.24016E-11
  8182    0.21727E-01    0.81386E-06    0.52838E-08    0.33452E-04    0.47380E-10    0.43253E-08    0.24039E-11
  8183    0.21620E-01    0.83199E-06    0.52785E-08    0.33587E-04    0.47361E-10    0.43235E-08    0.24061E-11
  8184    0.21514E-01    0.85011E-06    0.52733E-08    0.33721E-04    0.47342E-10    0.43218E-08    0.24083E-11
  8185    0.21408E-01    0.86821E-06    0.52681E-08    0.33855E-04    0.47323E-10    0.43200E-08    0.24105E-11
  8186    0.21302E-01    0.88628E-06    0.52629E-08    0.33989E-04    0.47304E-10    0.43182E-08    0.24127E-11
  8187    0.21196E-01    0.90434E-06    0.52577E-08    0.34122E-04    0.47286E-10    0.43164E-08    0.24149E-11
  8188    0.21090E-01    0.92238E-06    0.52525E-08    0.34256E-04    0.47267E-10    0.43146E-08    0.24171E-11
  8189    0.20985E-01    0.94040E-06    0.52473E-08    0.34389E-04    0.47248E-10    0.43128E-08    0.24193E-11
  8190    0.20879E-01    0.95840E-06    0.52421E-08    0.34522E-04    0.47229E-10    0.43110E-08    0.24215E-11
  8191    0.20774E-01    0.97638E-06    0.52369E-08    0.34655E-04    0.47210E-10    0.43092E-08    0.24237E-11
  8192    0.20669E-01    0.99434E-06    0.52317E-08    0.34788E-04    0.47191E-10    0.43075E-08    0.24259E-11
  8193    0.20564E-01    0.10123E-05    0.52265E-08    0.34921E-04    0.47172E-10    0.43057E-08    0.24281E-11
  8194    0.20459E-01    0.10302E-05    0.52214E-08    0.35053E-04    0.47153E-10    0.43039E-08    0.24302E-11
  8195    0.20354E-01    0.10481E-05    0.52162E-08    0.35185E-04    0.47135E-10    0.43021E-08    0.24324E-11
  8196    0.20250E-01    0.10660E-05    0.52110E-08    0.35318E-04    0.47116E-10    0.43003E-08    0.24346E-11
  8197    0.20145E-01    0.10838E-05    0.52059E-08    0.35450E-04    0.47097E-10    0.42985E-08    0.24367E-11
  8198    0.20041E-01    0.11017E-05    0.52007E-08    0.35581E-04    0.47078E-10    0.42968E-08    0.24389E-11
  8199    0.19937E-01    0.11195E-05    0.51956E-08    0.35713E-04    0.47059E-10    0.42950E-08    0.24411E-11
  8200    0.19833E-01    0.11373E-05    0.51904E-08    0.35844E-04    0.47041E-10    0.42932E-08    0.24432E-11
  8201    0.19729E-01    0.11550E-05    0.51853E-08    0.35975E-04    0.47022E-10    0.42914E-08    0.24454E-11
  8202    0.19625E-01    0.11728E-05    0.51802E-08    0.36107E-04    0.47003E-10    0.42897E-08    0.24475E-11
  8203    0.19521E-01    0.11905E-05    0.51750E-08    0.36237E-04    0.46984E-10    0.42879E-08    0.24497E-11
  8204    0.19418E-01    0.12082E-05    0.51699E-08    0.36368E-04    0.46966E-10    0.42861E-08    0.24518E-11
  8205    0.19315E-01    0.12259E-05    0.51648E-08    0.36498E-04    0.46947E-10    0.42843E-08    0.24539E-11
  8206    0.19211E-01    0.12435E-05    0.51597E-08    0.36629E-04    0.46928E-10    0.42826E-08    0.24561E-11
  8207    0.19108E-01    0.12612E-05    0.51546E-08    0.36759E-04    0.46909E-10    0.42808E-08    0.24582E-11
  8208    0.19005E-01    0.12788E-05    0.51495E-08    0.36889E-04    0.46891E-10    0.42790E-08    0.24603E-11
  8209    0.18903E-01    0.12964E-05    0.51443E-08    0.37018E-04    0.46872E-10    0.42773E-08    0.24624E-11
  8210    0.18800E-01    0.13139E-05    0.51392E-08    0.37148E-04    0.46853E-10    0.42755E-08    0.24646E-11
  8211    0.18698E-01    0.13315E-05    0.51342E-08    0.37277E-04    0.46835E-10    0.42737E-08    0.24667E-11
  8212    0.18595E-01    0.13490E-05    0.51291E-08    0.37406E-04    0.46816E-10    0.42720E-08    0.24688E-11
  8213    0.18493E-01    0.13665E-05    0.51240E-08    0.37535E-04    0.46797E-10    0.42702E-08    0.24709E-11
  8214    0.18391E-01    0.13839E-05    0.51189E-08    0.37664E-04    0.46778E-10    0.42684E-08    0.24730E-11
  8215    0.18289E-01    0.14014E-05    0.51138E-08    0.37793E-04    0.46760E-10    0.42667E-08    0.24751E-11
  8216    0.18187E-01    0.14188E-05    0.51088E-08    0.37921E-04    0.46741E-10    0.42649E-08    0.24772E-11
  8217    0.18086E-01    0.14362E-05    0.51037E-08    0.38049E-04    0.46723E-10    0.42631E-08    0.24793E-11
  8218    0.17984E-01    0.14536E-05    0.50986E-08    0.38177E-04    0.46704E-10    0.42614E-08    0.24813E-11
  8219    0.17883E-01    0.14709E-05    0.50936E-08    0.38305E-04    0.46685E-10    0.42596E-08    0.24834E-11
  8220    0.17782E-01    0.14883E-05    0.50885E-08    0.38432E-04    0.46667E-10    0.42579E-08    0.24855E-11
  8221    0.17681E-01    0.15055E-05    0.50835E-08    0.38560E-04    0.46648E-10    0.42561E-08    0.24876E-11
  8222    0.17580E-01    0.15228E-05    0.50784E-08    0.38687E-04    0.46629E-10    0.42544E-08    0.24896E-11
  8223    0.17479E-01    0.15401E-05    0.50734E-08    0.38814E-04    0.46611E-10    0.42526E-08    0.24917E-11
  8224    0.17379E-01    0.15573E-05    0.50684E-08    0.38940E-04    0.46592E-10    0.42508E-08    0.24938E-11
  8225    0.17278E-01    0.15745E-05    0.50633E-08    0.39067E-04    0.46574E-10    0.42491E-08    0.24958E-11
  8226    0.17178E-01    0.15917E-05    0.50583E-08    0.39193E-04    0.46555E-10    0.42473E-08    0.24979E-11
  8227    0.17078E-01    0.16088E-05    0.50533E-08    0.39319E-04    0.46537E-10    0.42456E-08    0.24999E-11
  8228    0.16978E-01    0.16259E-05    0.50483E-08    0.39445E-04    0.46518E-10    0.42438E-08    0.25019E-11
  8229    0.16878E-01    0.16430E-05    0.50432E-08    0.39571E-04    0.46500E-10    0.42421E-08    0.25040E-11
  8230    0.16778E-01    0.16601E-05    0.50382E-08    0.39696E-04    0.46481E-10    0.42403E-08    0.25060E-11
  8231    0.16679E-01    0.16771E-05    0.50332E-08    0.39821E-04    0.46462E-10    0.42386E-08    0.25080E-11
  8232    0.16580E-01    0.16941E-05    0.50282E-08    0.39946E-04    0.46444E-10    0.42368E-08    0.25101E-11
  8233    0.16480E-01    0.17111E-05    0.50232E-08    0.40071E-04    0.46425E-10    0.42351E-08    0.25121E-11
  8234    0.16381E-01    0.17281E-05    0.50182E-08    0.40196E-04    0.46407E-10    0.42333E-08    0.25141E-11
  8235    0.16282E-01    0.17450E-05    0.50133E-08    0.40320E-04    0.46388E-10    0.42316E-08    0.25161E-11
  8236    0.16184E-01    0.17619E-05    0.50083E-08    0.40444E-04    0.46370E-10    0.42299E-08    0.25181E-11
  8237    0.16085E-01    0.17788E-05    0.50033E-08    0.40568E-04    0.46351E-10    0.42281E-08    0.25201E-11
  8238    0.15987E-01    0.17956E-05    0.49983E-08    0.40692E-04    0.46333E-10    0.42264E-08    0.25221E-11
  8239    0.15888E-01    0.18124E-05    0.49934E-08    0.40815E-04    0.46315E-10    0.42246E-08    0.25241E-11
  8240    0.15790E-01    0.18292E-05    0.49884E-08    0.40938E-04    0.46296E-10    0.42229E-08    0.25261E-11
  8241    0.15692E-01    0.18460E-05    0.49834E-08    0.41061E-04    0.46278E-10    0.42211E-08    0.25280E-11
  8242    0.15595E-01    0.18627E-05    0.49785E-08    0.41184E-04    0.46259E-10    0.42194E-08    0.25300E-11
  8243    0.15497E-01    0.18794E-05    0.49735E-08    0.41307E-04    0.46241E-10    0.42177E-08    0.25320E-11
  8244    0.15399E-01    0.18961E-05    0.49686E-08    0.41429E-04    0.46222E-10    0.42159E-08    0.25339E-11
  8245    0.15302E-01    0.19128E-05    0.49636E-08    0.41551E-04    0.46204E-10    0.42142E-08    0.25359E-11
  8246    0.15205E-01    0.19294E-05    0.49587E-08    0.41673E-04    0.46186E-10    0.42125E-08    0.25379E-11
  8247    0.15108E-01    0.19460E-05    0.49538E-08    0.41795E-04    0.46167E-10    0.42107E-08    0.25398E-11
  8248    0.15011E-01    0.19625E-05    0.49488E-08    0.41916E-04    0.46149E-10    0.42090E-08    0.25417E-11
  8249    0.14914E-01    0.19791E-05    0.49439E-08    0.42037E-04    0.46130E-10    0.42073E-08    0.25437E-11
  8250    0.14818E-01    0.19956E-05    0.49390E-08    0.42158E-04    0.46112E-10    0.42055E-08    0.25456E-11
  8251    0.14721E-01    0.20120E-05    0.49341E-08    0.42279E-04    0.46094E-10    0.42038E-08    0.25475E-11
  8252    0.14625E-01    0.20285E-05    0.49292E-08    0.42399E-04    0.46075E-10    0.42021E-08    0.25495E-11
  8253    0.14529E-01    0.20449E-05    0.49242E-08    0.42519E-04    0.46057E-10    0.42003E-08    0.25514E-11
  8254    0.14433E-01    0.20613E-05    0.49193E-08    0.42639E-04    0.46039E-10    0.41986E-08    0.25533E-11
  8255    0.14338E-01    0.20776E-05    0.49144E-08    0.42759E-04    0.46020E-10    0.41969E-08    0.25552E-11
  8256    0.14242E-01    0.20940E-05    0.49095E-08    0.42879E-04    0.46002E-10    0.41951E-08    0.25571E-11
  8257    0.14147E-01    0.21103E-05    0.49047E-08    0.42998E-04    0.45984E-10    0.41934E-08    0.25590E-11
  8258    0.14051E-01    0.21265E-05    0.48998E-08    0.43117E-04    0.45966E-10    0.41917E-08    0.25609E-11
  8259    0.13956E-01    0.21427E-05    0.48949E-08    0.43236E-04    0.45947E-10    0.41900E-08    0.25628E-11
  8260    0.13861E-01    0.21590E-05    0.48900E-08    0.43354E-04    0.45929E-10    0.41882E-08    0.25647E-11
  8261    0.13767E-01    0.21751E-05    0.48851E-08    0.43473E-04    0.45911E-10    0.41865E-08    0.25666E-11
  8262    0.13672E-01    0.21913E-05    0.48803E-08    0.43591E-04    0.45892E-10    0.41848E-08    0.25684E-11
  8263    0.13578E-01    0.22074E-05    0.48754E-08    0.43709E-04    0.45874E-10    0.41831E-08    0.25703E-11
  8264    0.13483E-01    0.22235E-05    0.48705E-08    0.43826E-04    0.45856E-10    0.41814E-08    0.25722E-11
  8265    0.13389E-01    0.22395E-05    0.48657E-08    0.43944E-04    0.45838E-10    0.41796E-08    0.25740E-11
  8266    0.13295E-01    0.22556E-05    0.48608E-08    0.44061E-04    0.45819E-10    0.41779E-08    0.25759E-11
  8267    0.13201E-01    0.22716E-05    0.48560E-08    0.44178E-04    0.45801E-10    0.41762E-08    0.25777E-11
  8268    0.13108E-01    0.22875E-05    0.48511E-08    0.44294E-04    0.45783E-10    0.41745E-08    0.25796E-11
  8269    0.13014E-01    0.23035E-05    0.48463E-08    0.44411E-04    0.45765E-10    0.41728E-08    0.25814E-11
  8270    0.12921E-01    0.23194E-05    0.48414E-08    0.44527E-04    0.45747E-10    0.41711E-08    0.25832E-11
  8271    0.12828E-01    0.23352E-05    0.48366E-08    0.44643E-04    0.45728E-10    0.41693E-08    0.25851E-11
  8272    0.12735E-01    0.23511E-05    0.48318E-08    0.44759E-04    0.45710E-10    0.41676E-08    0.25869E-11
  8273    0.12642E-01    0.23669E-05    0.48270E-08    0.44874E-04    0.45692E-10    0.41659E-08    0.25887E-11
  8274    0.12549E-01    0.23827E-05    0.48221E-08    0.44990E-04    0.45674E-10    0.41642E-08    0.25905E-11
  8275    0.12457E-01    0.23985E-05    0.48173E-08    0.45105E-04    0.45656E-10    0.41625E-08    0.25923E-11
  8276    0.12364E-01    0.24142E-05    0.48125E-08    0.45220E-04    0.45638E-10    0.41608E-08    0.25941E-11
  8277    0.12272E-01    0.24299E-05    0.48077E-08    0.45334E-04    0.45619E-10    0.41591E-08    0.25959E-11
  8278    0.12180E-01    0.24456E-05    0.48029E-08    0.45448E-04    0.45601E-10    0.41574E-08    0.25977E-11
  8279    0.12088E-01    0.24612E-05    0.47981E-08    0.45563E-04    0.45583E-10    0.41557E-08    0.25995E-11
  8280    0.11996E-01    0.24768E-05    0.47933E-08    0.45676E-04    0.45565E-10    0.41539E-08    0.26013E-11
  8281    0.11905E-01    0.24924E-05    0.47885E-08    0.45790E-04    0.45547E-10    0.41522E-08    0.26031E-11
  8282    0.11813E-01    0.25080E-05    0.47837E-08    0.45904E-04    0.45529E-10    0.41505E-08    0.26049E-11
  8283    0.11722E-01    0.25235E-05    0.47789E-08    0.46017E-04    0.45511E-10    0.41488E-08    0.26066E-11
  8284    0.11631E-01    0.25390E-05    0.47742E-08    0.46130E-04    0.45493E-10    0.41471E-08    0.26084E-11
  8285    0.11540E-01    0.25545E-05    0.47694E-08    0.46242E-04    0.45475E-10    0.41454E-08    0.26102E-11
  8286    0.11449E-01    0.25699E-05    0.47646E-08    0.46355E-04    0.45457E-10    0.41437E-08    0.26119E-11
  8287    0.11358E-01    0.25853E-05    0.47598E-08    0.46467E-04    0.45439E-10    0.41420E-08    0.26137E-11
  8288    0.11268E-01    0.26007E-05    0.47551E-08    0.46579E-04    0.45420E-10    0.41403E-08    0.26154E-11
  8289    0.11178E-01    0.26160E-05    0.47503E-08    0.46691E-04    0.45402E-10    0.41386E-08    0.26171E-11
  8290    0.11087E-01    0.26313E-05    0.47456E-08    0.46803E-04    0.45384E-10    0.41369E-08    0.26189E-11
  8291    0.10997E-01    0.26466E-05    0.47408E-08    0.46914E-04    0.45366E-10    0.41352E-08    0.26206E-11
  8292    0.10908E-01    0.26619E-05    0.47361E-08    0.47025E-04    0.45348E-10    0.41335E-08    0.26223E-11
  8293    0.10818E-01    0.26771E-05    0.47313E-08    0.47136E-04    0.45330E-10    0.41318E-08    0.26240E-11
  8294    0.10728E-01    0.26923E-05    0.47266E-08    0.47247E-04    0.45312E-10    0.41301E-08    0.26258E-11
  8295    0.10639E-01    0.27075E-05    0.47219E-08    0.47357E-04    0.45294E-10    0.41284E-08    0.26275E-11
  8296    0.10550E-01    0.27227E-05    0.47171E-08    0.47467E-04    0.45276E-10    0.41267E-08    0.26292E-11
  8297    0.10461E-01    0.27378E-05    0.47124E-08    0.47577E-04    0.45258E-10    0.41251E-08    0.26309E-11
  8298    0.10372E-01    0.27529E-05    0.47077E-08    0.47687E-04    0.45240E-10    0.41234E-08    0.26326E-11
  8299    0.10283E-01    0.27679E-05    0.47030E-08    0.47796E-04    0.45223E-10    0.41217E-08    0.26343E-11
  8300    0.10194E-01    0.27830E-05    0.46983E-08    0.47906E-04    0.45205E-10    0.41200E-08    0.26359E-11
  8301    0.10106E-01    0.27980E-05    0.46935E-08    0.48015E-04    0.45187E-10    0.41183E-08    0.26376E-11
  8302    0.10018E-01    0.28129E-05    0.46888E-08    0.48123E-04    0.45169E-10    0.41166E-08    0.26393E-11
  8303    0.99294E-02    0.28279E-05    0.46841E-08    0.48232E-04    0.45151E-10    0.41149E-08    0.26410E-11
  8304    0.98415E-02    0.28428E-05    0.46794E-08    0.48340E-04    0.45133E-10    0.41132E-08    0.26426E-11
  8305    0.97536E-02    0.28577E-05    0.46748E-08    0.48448E-04    0.45115E-10    0.41115E-08    0.26443E-11
  8306    0.96659E-02    0.28725E-05    0.46701E-08    0.48556E-04    0.45097E-10    0.41098E-08    0.26460E-11
  8307    0.95784E-02    0.28874E-05    0.46654E-08    0.48664E-04    0.45079E-10    0.41082E-08    0.26476E-11
  8308    0.94911E-02    0.29021E-05    0.46607E-08    0.48771E-04    0.45061E-10    0.41065E-08    0.26492E-11
  8309    0.94039E-02    0.29169E-05    0.46560E-08    0.48879E-04    0.45043E-10    0.41048E-08    0.26509E-11
  8310    0.93168E-02    0.29317E-05    0.46514E-08    0.48986E-04    0.45025E-10    0.41031E-08    0.26525E-11
  8311    0.92299E-02    0.29464E-05    0.46467E-08    0.49092E-04    0.45008E-10    0.41014E-08    0.26542E-11
  8312    0.91432E-02    0.29611E-05    0.46420E-08    0.49199E-04    0.44990E-10    0.40998E-08    0.26558E-11
  8313    0.90566E-02    0.29757E-05    0.46374E-08    0.49305E-04    0.44972E-10    0.40981E-08    0.26574E-11
  8314    0.89701E-02    0.29903E-05    0.46327E-08    0.49411E-04    0.44954E-10    0.40964E-08    0.26590E-11
  8315    0.88839E-02    0.30049E-05    0.46281E-08    0.49517E-04    0.44936E-10    0.40947E-08    0.26606E-11
  8316    0.87977E-02    0.30195E-05    0.46234E-08    0.49623E-04    0.44918E-10    0.40930E-08    0.26622E-11
  8317    0.87118E-02    0.30340E-05    0.46188E-08    0.49728E-04    0.44901E-10    0.40914E-08    0.26638E-11
  8318    0.86260E-02    0.30485E-05    0.46141E-08    0.49833E-04    0.44883E-10    0.40897E-08    0.26654E-11
  8319    0.85403E-02    0.30630E-05    0.46095E-08    0.49938E-04    0.44865E-10    0.40880E-08    0.26670E-11
  8320    0.84548E-02    0.30775E-05    0.46049E-08    0.50043E-04    0.44847E-10    0.40863E-08    0.26686E-11
  8321    0.83694E-02    0.30919E-05    0.46002E-08    0.50147E-04    0.44829E-10    0.40847E-08    0.26702E-11
  8322    0.82842E-02    0.31063E-05    0.45956E-08    0.50252E-04    0.44812E-10    0.40830E-08    0.26718E-11
  8323    0.81992E-02    0.31207E-05    0.45910E-08    0.50356E-04    0.44794E-10    0.40813E-08    0.26733E-11
  8324    0.81143E-02    0.31350E-05    0.45864E-08    0.50459E-04    0.44776E-10    0.40796E-08    0.26749E-11
  8325    0.80296E-02    0.31493E-05    0.45818E-08    0.50563E-04    0.44758E-10    0.40780E-08    0.26765E-11
  8326    0.79450E-02    0.31636E-05    0.45772E-08    0.50666E-04    0.44741E-10    0.40763E-08    0.26780E-11
  8327    0.78606E-02    0.31779E-05    0.45726E-08    0.50769E-04    0.44723E-10    0.40746E-08    0.26796E-11
  8328    0.77763E-02    0.31921E-05    0.45680E-08    0.50872E-04    0.44705E-10    0.40730E-08    0.26811E-11
  8329    0.76922E-02    0.32063E-05    0.45634E-08    0.50975E-04    0.44688E-10    0.40713E-08    0.26827E-11
  8330    0.76082E-02    0.32204E-05    0.45588E-08    0.51077E-04    0.44670E-10    0.40696E-08    0.26842E-11
  8331    0.75244E-02    0.32346E-05    0.45542E-08    0.51179E-04    0.44652E-10    0.40680E-08    0.26858E-11
  8332    0.74407E-02    0.32487E-05    0.45496E-08    0.51281E-04    0.44634E-10    0.40663E-08    0.26873E-11
  8333    0.73572E-02    0.32628E-05    0.45450E-08    0.51383E-04    0.44617E-10    0.40646E-08    0.26888E-11
  8334    0.72739E-02    0.32768E-05    0.45405E-08    0.51485E-04    0.44599E-10    0.40630E-08    0.26903E-11
  8335    0.71907E-02    0.32908E-05    0.45359E-08    0.51586E-04    0.44581E-10    0.40613E-08    0.26918E-11
  8336    0.71076E-02    0.33048E-05    0.45313E-08    0.51687E-04    0.44564E-10    0.40597E-08    0.26934E-11
  8337    0.70247E-02    0.33188E-05    0.45268E-08    0.51788E-04    0.44546E-10    0.40580E-08    0.26949E-11
  8338    0.69420E-02    0.33328E-05    0.45222E-08    0.51889E-04    0.44528E-10    0.40563E-08    0.26964E-11
  8339    0.68594E-02    0.33467E-05    0.45176E-08    0.51989E-04    0.44511E-10    0.40547E-08    0.26979E-11
  8340    0.67769E-02    0.33605E-05    0.45131E-08    0.52089E-04    0.44493E-10    0.40530E-08    0.26993E-11
  8341    0.66947E-02    0.33744E-05    0.45086E-08    0.52189E-04    0.44476E-10    0.40514E-08    0.27008E-11
  8342    0.66125E-02    0.33882E-05    0.45040E-08    0.52289E-04    0.44458E-10    0.40497E-08    0.27023E-11
  8343    0.65305E-02    0.34020E-05    0.44995E-08    0.52388E-04    0.44440E-10    0.40480E-08    0.27038E-11
  8344    0.64487E-02    0.34158E-05    0.44949E-08    0.52488E-04    0.44423E-10    0.40464E-08    0.27053E-11
  8345    0.63670E-02    0.34295E-05    0.44904E-08    0.52587E-04    0.44405E-10    0.40447E-08    0.27067E-11
  8346    0.62855E-02    0.34433E-05    0.44859E-08    0.52686E-04    0.44388E-10    0.40431E-08    0.27082E-11
  8347    0.62041E-02    0.34569E-05    0.44814E-08    0.52784E-04    0.44370E-10    0.40414E-08    0.27096E-11
  8348    0.61229E-02    0.34706E-05    0.44768E-08    0.52883E-04    0.44352E-10    0.40398E-08    0.27111E-11
  8349    0.60418E-02    0.34842E-05    0.44723E-08    0.52981E-04    0.44335E-10    0.40381E-08    0.27125E-11
  8350    0.59609E-02    0.34978E-05    0.44678E-08    0.53079E-04    0.44317E-10    0.40365E-08    0.27140E-11
  8351    0.58802E-02    0.35114E-05    0.44633E-08    0.53176E-04    0.44300E-10    0.40348E-08    0.27154E-11
  8352    0.57995E-02    0.35249E-05    0.44588E-08    0.53274E-04    0.44282E-10    0.40332E-08    0.27169E-11
  8353    0.57191E-02    0.35385E-05    0.44543E-08    0.53371E-04    0.44265E-10    0.40315E-08    0.27183E-11
  8354    0.56388E-02    0.35519E-05    0.44498E-08    0.53468E-04    0.44247E-10    0.40299E-08    0.27197E-11
  8355    0.55586E-02    0.35654E-05    0.44453E-08    0.53565E-04    0.44230E-10    0.40282E-08    0.27211E-11
  8356    0.54786E-02    0.35788E-05    0.44408E-08    0.53662E-04    0.44212E-10    0.40266E-08    0.27225E-11
  8357    0.53987E-02    0.35922E-05    0.44364E-08    0.53758E-04    0.44195E-10    0.40249E-08    0.27239E-11
  8358    0.53190E-02    0.36056E-05    0.44319E-08    0.53854E-04    0.44177E-10    0.40233E-08    0.27254E-11
  8359    0.52395E-02    0.36190E-05    0.44274E-08    0.53950E-04    0.44160E-10    0.40217E-08    0.27268E-11
  8360    0.51600E-02    0.36323E-05    0.44229E-08    0.54046E-04    0.44142E-10    0.40200E-08    0.27281E-11
  8361    0.50808E-02    0.36456E-05    0.44185E-08    0.54141E-04    0.44125E-10    0.40184E-08    0.27295E-11
  8362    0.50017E-02    0.36588E-05    0.44140E-08    0.54237E-04    0.44107E-10    0.40167E-08    0.27309E-11
  8363    0.49227E-02    0.36721E-05    0.44096E-08    0.54332E-04    0.44090E-10    0.40151E-08    0.27323E-11
  8364    0.48439E-02    0.36853E-05    0.44051E-08    0.54426E-04    0.44072E-10    0.40135E-08    0.27337E-11
  8365    0.47653E-02    0.36985E-05    0.44007E-08    0.54521E-04    0.44055E-10    0.40118E-08    0.27351E-11
  8366    0.46867E-02    0.37116E-05    0.43962E-08    0.54615E-04    0.44038E-10    0.40102E-08    0.27364E-11
  8367    0.46084E-02    0.37247E-05    0.43918E-08    0.54710E-04    0.44020E-10    0.40085E-08    0.27378E-11
  8368    0.45302E-02    0.37378E-05    0.43873E-08    0.54804E-04    0.44003E-10    0.40069E-08    0.27391E-11
  8369    0.44521E-02    0.37509E-05    0.43829E-08    0.54897E-04    0.43985E-10    0.40053E-08    0.27405E-11
  8370    0.43742E-02    0.37639E-05    0.43785E-08    0.54991E-04    0.43968E-10    0.40036E-08    0.27418E-11
  8371    0.42965E-02    0.37770E-05    0.43740E-08    0.55084E-04    0.43951E-10    0.40020E-08    0.27432E-11
  8372    0.42189E-02    0.37899E-05    0.43696E-08    0.55177E-04    0.43933E-10    0.40004E-08    0.27445E-11
  8373    0.41414E-02    0.38029E-05    0.43652E-08    0.55270E-04    0.43916E-10    0.39987E-08    0.27459E-11
  8374    0.40641E-02    0.38158E-05    0.43608E-08    0.55363E-04    0.43898E-10    0.39971E-08    0.27472E-11
  8375    0.39869E-02    0.38287E-05    0.43564E-08    0.55455E-04    0.43881E-10    0.39955E-08    0.27485E-11
  8376    0.39099E-02    0.38416E-05    0.43520E-08    0.55547E-04    0.43864E-10    0.39938E-08    0.27498E-11
  8377    0.38331E-02    0.38544E-05    0.43476E-08    0.55639E-04    0.43846E-10    0.39922E-08    0.27511E-11
  8378    0.37563E-02    0.38673E-05    0.43432E-08    0.55731E-04    0.43829E-10    0.39906E-08    0.27525E-11
  8379    0.36798E-02    0.38801E-05    0.43388E-08    0.55822E-04    0.43812E-10    0.39890E-08    0.27538E-11
  8380    0.36034E-02    0.38928E-05    0.43344E-08    0.55914E-04    0.43794E-10    0.39873E-08    0.27551E-11
  8381    0.35271E-02    0.39056E-05    0.43300E-08    0.56005E-04    0.43777E-10    0.39857E-08    0.27564E-11
  8382    0.34510E-02    0.39183E-05    0.43256E-08    0.56096E-04    0.43760E-10    0.39841E-08    0.27576E-11
  8383    0.33750E-02    0.39309E-05    0.43212E-08    0.56186E-04    0.43743E-10    0.39825E-08    0.27589E-11
  8384    0.32992E-02    0.39436E-05    0.43169E-08    0.56277E-04    0.43725E-10    0.39808E-08    0.27602E-11
  8385    0.32235E-02    0.39562E-05    0.43125E-08    0.56367E-04    0.43708E-10    0.39792E-08    0.27615E-11
  8386    0.31480E-02    0.39688E-05    0.43081E-08    0.56457E-04    0.43691E-10    0.39776E-08    0.27628E-11
  8387    0.30726E-02    0.39814E-05    0.43038E-08    0.56547E-04    0.43674E-10    0.39760E-08    0.27640E-11
  8388    0.29974E-02    0.39939E-05    0.42994E-08    0.56636E-04    0.43656E-10    0.39744E-08    0.27653E-11
  8389    0.29223E-02    0.40065E-05    0.42950E-08    0.56726E-04    0.43639E-10    0.39727E-08    0.27666E-11
  8390    0.28474E-02    0.40189E-05    0.42907E-08    0.56815E-04    0.43622E-10    0.39711E-08    0.27678E-11
  8391    0.27726E-02    0.40314E-05    0.42863E-08    0.56904E-04    0.43605E-10    0.39695E-08    0.27691E-11
  8392    0.26979E-02    0.40438E-05    0.42820E-08    0.56992E-04    0.43587E-10    0.39679E-08    0.27703E-11
  8393    0.26235E-02    0.40562E-05    0.42777E-08    0.57081E-04    0.43570E-10    0.39663E-08    0.27715E-11
  8394    0.25491E-02    0.40686E-05    0.42733E-08    0.57169E-04    0.43553E-10    0.39646E-08    0.27728E-11
  8395    0.24749E-02    0.40810E-05    0.42690E-08    0.57257E-04    0.43536E-10    0.39630E-08    0.27740E-11
  8396    0.24009E-02    0.40933E-05    0.42647E-08    0.57345E-04    0.43519E-10    0.39614E-08    0.27752E-11
  8397    0.23270E-02    0.41056E-05    0.42603E-08    0.57433E-04    0.43501E-10    0.39598E-08    0.27765E-11
  8398    0.22532E-02    0.41179E-05    0.42560E-08    0.57520E-04    0.43484E-10    0.39582E-08    0.27777E-11
  8399    0.21796E-02    0.41301E-05    0.42517E-08    0.57607E-04    0.43467E-10    0.39566E-08    0.27789E-11
  8400    0.21062E-02    0.41423E-05    0.42474E-08    0.57694E-04    0.43450E-10    0.39550E-08    0.27801E-11
