#    L    TT             EE             BB             TE             PP             TP             EP          
  4771    0.24906E+00    0.96747E-02    0.50242E-07   -0.96941E-02    0.21607E-09    0.26422E-07    0.69721E-10
  4772    0.24849E+00    0.96490E-02    0.50185E-07   -0.97331E-02    0.21595E-09    0.26408E-07    0.68054E-10
  4773    0.24794E+00    0.96232E-02    0.50129E-07   -0.97709E-02    0.21584E-09    0.26394E-07    0.66390E-10
  4774    0.24740E+00    0.95974E-02    0.50072E-07   -0.98077E-02    0.21573E-09    0.26380E-07    0.64731E-10
  4775    0.24686E+00    0.95715E-02    0.50016E-07   -0.98450E-02    0.21562E-09    0.26366E-07    0.63076E-10
  4776    0.24632E+00    0.95455E-02    0.49959E-07   -0.98812E-02    0.21551E-09    0.26352E-07    0.61425E-10
  4777    0.24580E+00    0.95187E-02    0.49903E-07   -0.99172E-02    0.21539E-09    0.26338E-07    0.59779E-10
  4778    0.24527E+00    0.94918E-02    0.49846E-07   -0.99528E-02    0.21528E-09    0.26325E-07    0.58138E-10
  4779    0.24476E+00    0.94649E-02    0.49790E-07   -0.99897E-02    0.21517E-09    0.26311E-07    0.56502E-10
  4780    0.24425E+00    0.94372E-02    0.49734E-07   -0.10024E-01    0.21506E-09    0.26298E-07    0.54871E-10
  4781    0.24375E+00    0.94102E-02    0.49677E-07   -0.10057E-01    0.21495E-09    0.26284E-07    0.53246E-10
  4782    0.24325E+00    0.93824E-02    0.49621E-07   -0.10089E-01    0.21484E-09    0.26271E-07    0.51626E-10
  4783    0.24277E+00    0.93546E-02    0.49565E-07   -0.10122E-01    0.21472E-09    0.26258E-07    0.50011E-10
  4784    0.24227E+00    0.93260E-02    0.49509E-07   -0.10153E-01    0.21461E-09    0.26245E-07    0.48403E-10
  4785    0.24180E+00    0.92982E-02    0.49453E-07   -0.10184E-01    0.21450E-09    0.26232E-07    0.46800E-10
  4786    0.24133E+00    0.92688E-02    0.49397E-07   -0.10215E-01    0.21439E-09    0.26219E-07    0.45204E-10
  4787    0.24085E+00    0.92402E-02    0.49340E-07   -0.10245E-01    0.21428E-09    0.26207E-07    0.43615E-10
  4788    0.24039E+00    0.92116E-02    0.49284E-07   -0.10273E-01    0.21417E-09    0.26194E-07    0.42032E-10
  4789    0.23993E+00    0.91822E-02    0.49229E-07   -0.10302E-01    0.21406E-09    0.26181E-07    0.40455E-10
  4790    0.23948E+00    0.91529E-02    0.49173E-07   -0.10330E-01    0.21395E-09    0.26169E-07    0.38886E-10
  4791    0.23903E+00    0.91228E-02    0.49117E-07   -0.10357E-01    0.21383E-09    0.26157E-07    0.37324E-10
  4792    0.23859E+00    0.90934E-02    0.49061E-07   -0.10382E-01    0.21372E-09    0.26144E-07    0.35769E-10
  4793    0.23815E+00    0.90634E-02    0.49005E-07   -0.10407E-01    0.21361E-09    0.26132E-07    0.34222E-10
  4794    0.23771E+00    0.90327E-02    0.48949E-07   -0.10432E-01    0.21350E-09    0.26120E-07    0.32682E-10
  4795    0.23729E+00    0.90012E-02    0.48894E-07   -0.10456E-01    0.21339E-09    0.26108E-07    0.31150E-10
  4796    0.23685E+00    0.89713E-02    0.48838E-07   -0.10478E-01    0.21328E-09    0.26096E-07    0.29627E-10
  4797    0.23644E+00    0.89399E-02    0.48782E-07   -0.10500E-01    0.21317E-09    0.26085E-07    0.28111E-10
  4798    0.23602E+00    0.89093E-02    0.48727E-07   -0.10523E-01    0.21306E-09    0.26073E-07    0.26604E-10
  4799    0.23561E+00    0.88781E-02    0.48671E-07   -0.10543E-01    0.21295E-09    0.26061E-07    0.25106E-10
  4800    0.23521E+00    0.88469E-02    0.48616E-07   -0.10563E-01    0.21284E-09    0.26050E-07    0.23616E-10
  4801    0.23479E+00    0.88143E-02    0.48560E-07   -0.10581E-01    0.21273E-09    0.26038E-07    0.22135E-10
  4802    0.23439E+00    0.87832E-02    0.48505E-07   -0.10599E-01    0.21262E-09    0.26027E-07    0.20663E-10
  4803    0.23400E+00    0.87515E-02    0.48449E-07   -0.10615E-01    0.21251E-09    0.26016E-07    0.19201E-10
  4804    0.23360E+00    0.87199E-02    0.48394E-07   -0.10631E-01    0.21240E-09    0.26005E-07    0.17747E-10
  4805    0.23320E+00    0.86876E-02    0.48339E-07   -0.10645E-01    0.21229E-09    0.25993E-07    0.16303E-10
  4806    0.23281E+00    0.86561E-02    0.48284E-07   -0.10658E-01    0.21218E-09    0.25982E-07    0.14868E-10
  4807    0.23243E+00    0.86233E-02    0.48228E-07   -0.10671E-01    0.21207E-09    0.25972E-07    0.13443E-10
  4808    0.23205E+00    0.85905E-02    0.48173E-07   -0.10682E-01    0.21196E-09    0.25961E-07    0.12027E-10
  4809    0.23166E+00    0.85578E-02    0.48118E-07   -0.10694E-01    0.21185E-09    0.25950E-07    0.10621E-10
  4810    0.23129E+00    0.85253E-02    0.48063E-07   -0.10703E-01    0.21174E-09    0.25939E-07    0.92246E-11
  4811    0.23091E+00    0.84913E-02    0.48008E-07   -0.10712E-01    0.21163E-09    0.25929E-07    0.78380E-11
  4812    0.23055E+00    0.84589E-02    0.47953E-07   -0.10720E-01    0.21152E-09    0.25918E-07    0.64613E-11
  4813    0.23018E+00    0.84267E-02    0.47898E-07   -0.10727E-01    0.21141E-09    0.25908E-07    0.50945E-11
  4814    0.22982E+00    0.83931E-02    0.47843E-07   -0.10732E-01    0.21130E-09    0.25897E-07    0.37378E-11
  4815    0.22946E+00    0.83603E-02    0.47788E-07   -0.10737E-01    0.21120E-09    0.25887E-07    0.23913E-11
  4816    0.22910E+00    0.83254E-02    0.47733E-07   -0.10741E-01    0.21109E-09    0.25877E-07    0.10550E-11
  4817    0.22875E+00    0.82929E-02    0.47678E-07   -0.10744E-01    0.21098E-09    0.25867E-07   -0.27097E-12
  4818    0.22841E+00    0.82590E-02    0.47624E-07   -0.10746E-01    0.21087E-09    0.25857E-07   -0.15865E-11
  4819    0.22804E+00    0.82252E-02    0.47569E-07   -0.10748E-01    0.21076E-09    0.25847E-07   -0.28916E-11
  4820    0.22770E+00    0.81923E-02    0.47514E-07   -0.10748E-01    0.21065E-09    0.25837E-07   -0.41860E-11
  4821    0.22735E+00    0.81580E-02    0.47460E-07   -0.10746E-01    0.21054E-09    0.25827E-07   -0.54698E-11
  4822    0.22701E+00    0.81232E-02    0.47405E-07   -0.10745E-01    0.21043E-09    0.25817E-07   -0.67429E-11
  4823    0.22667E+00    0.80899E-02    0.47350E-07   -0.10742E-01    0.21032E-09    0.25807E-07   -0.80050E-11
  4824    0.22632E+00    0.80553E-02    0.47296E-07   -0.10739E-01    0.21022E-09    0.25798E-07   -0.92563E-11
  4825    0.22598E+00    0.80217E-02    0.47241E-07   -0.10734E-01    0.21011E-09    0.25788E-07   -0.10497E-10
  4826    0.22566E+00    0.79874E-02    0.47187E-07   -0.10727E-01    0.21000E-09    0.25778E-07   -0.11726E-10
  4827    0.22531E+00    0.79525E-02    0.47133E-07   -0.10722E-01    0.20989E-09    0.25769E-07   -0.12944E-10
  4828    0.22498E+00    0.79185E-02    0.47078E-07   -0.10714E-01    0.20978E-09    0.25759E-07   -0.14150E-10
  4829    0.22465E+00    0.78847E-02    0.47024E-07   -0.10704E-01    0.20968E-09    0.25750E-07   -0.15346E-10
  4830    0.22433E+00    0.78495E-02    0.46970E-07   -0.10695E-01    0.20957E-09    0.25741E-07   -0.16529E-10
  4831    0.22400E+00    0.78153E-02    0.46915E-07   -0.10685E-01    0.20946E-09    0.25731E-07   -0.17702E-10
  4832    0.22367E+00    0.77812E-02    0.46861E-07   -0.10672E-01    0.20935E-09    0.25722E-07   -0.18862E-10
  4833    0.22335E+00    0.77466E-02    0.46807E-07   -0.10661E-01    0.20924E-09    0.25713E-07   -0.20011E-10
  4834    0.22305E+00    0.77121E-02    0.46753E-07   -0.10647E-01    0.20914E-09    0.25704E-07   -0.21148E-10
  4835    0.22273E+00    0.76778E-02    0.46699E-07   -0.10634E-01    0.20903E-09    0.25695E-07   -0.22274E-10
  4836    0.22239E+00    0.76429E-02    0.46645E-07   -0.10618E-01    0.20892E-09    0.25686E-07   -0.23387E-10
  4837    0.22208E+00    0.76090E-02    0.46591E-07   -0.10602E-01    0.20881E-09    0.25677E-07   -0.24488E-10
  4838    0.22175E+00    0.75752E-02    0.46537E-07   -0.10585E-01    0.20871E-09    0.25668E-07   -0.25577E-10
  4839    0.22144E+00    0.75402E-02    0.46483E-07   -0.10568E-01    0.20860E-09    0.25659E-07   -0.26654E-10
  4840    0.22111E+00    0.75061E-02    0.46429E-07   -0.10548E-01    0.20849E-09    0.25650E-07   -0.27719E-10
  4841    0.22080E+00    0.74722E-02    0.46376E-07   -0.10528E-01    0.20838E-09    0.25642E-07   -0.28771E-10
  4842    0.22048E+00    0.74384E-02    0.46322E-07   -0.10508E-01    0.20828E-09    0.25633E-07   -0.29811E-10
  4843    0.22017E+00    0.74027E-02    0.46268E-07   -0.10487E-01    0.20817E-09    0.25624E-07   -0.30838E-10
  4844    0.21985E+00    0.73694E-02    0.46214E-07   -0.10464E-01    0.20806E-09    0.25616E-07   -0.31852E-10
  4845    0.21955E+00    0.73355E-02    0.46161E-07   -0.10441E-01    0.20795E-09    0.25607E-07   -0.32854E-10
  4846    0.21923E+00    0.73011E-02    0.46107E-07   -0.10417E-01    0.20785E-09    0.25598E-07   -0.33843E-10
  4847    0.21891E+00    0.72669E-02    0.46054E-07   -0.10392E-01    0.20774E-09    0.25590E-07   -0.34818E-10
  4848    0.21860E+00    0.72337E-02    0.46000E-07   -0.10366E-01    0.20763E-09    0.25582E-07   -0.35781E-10
  4849    0.21828E+00    0.72000E-02    0.45947E-07   -0.10340E-01    0.20753E-09    0.25573E-07   -0.36731E-10
  4850    0.21797E+00    0.71657E-02    0.45893E-07   -0.10312E-01    0.20742E-09    0.25565E-07   -0.37668E-10
  4851    0.21766E+00    0.71324E-02    0.45840E-07   -0.10286E-01    0.20731E-09    0.25556E-07   -0.38591E-10
  4852    0.21735E+00    0.70986E-02    0.45787E-07   -0.10257E-01    0.20721E-09    0.25548E-07   -0.39501E-10
  4853    0.21703E+00    0.70650E-02    0.45733E-07   -0.10226E-01    0.20710E-09    0.25540E-07   -0.40398E-10
  4854    0.21672E+00    0.70317E-02    0.45680E-07   -0.10194E-01    0.20699E-09    0.25531E-07   -0.41282E-10
  4855    0.21641E+00    0.69985E-02    0.45627E-07   -0.10163E-01    0.20689E-09    0.25523E-07   -0.42152E-10
  4856    0.21609E+00    0.69656E-02    0.45574E-07   -0.10130E-01    0.20678E-09    0.25515E-07   -0.43009E-10
  4857    0.21577E+00    0.69329E-02    0.45521E-07   -0.10098E-01    0.20668E-09    0.25507E-07   -0.43853E-10
  4858    0.21545E+00    0.69004E-02    0.45467E-07   -0.10064E-01    0.20657E-09    0.25499E-07   -0.44684E-10
  4859    0.21514E+00    0.68674E-02    0.45414E-07   -0.10029E-01    0.20646E-09    0.25491E-07   -0.45502E-10
  4860    0.21483E+00    0.68346E-02    0.45361E-07   -0.99947E-02    0.20636E-09    0.25482E-07   -0.46307E-10
  4861    0.21451E+00    0.68022E-02    0.45309E-07   -0.99592E-02    0.20625E-09    0.25474E-07   -0.47098E-10
  4862    0.21419E+00    0.67706E-02    0.45256E-07   -0.99216E-02    0.20615E-09    0.25466E-07   -0.47877E-10
  4863    0.21387E+00    0.67383E-02    0.45203E-07   -0.98841E-02    0.20604E-09    0.25458E-07   -0.48642E-10
  4864    0.21356E+00    0.67063E-02    0.45150E-07   -0.98467E-02    0.20593E-09    0.25450E-07   -0.49394E-10
  4865    0.21325E+00    0.66745E-02    0.45097E-07   -0.98080E-02    0.20583E-09    0.25442E-07   -0.50134E-10
  4866    0.21292E+00    0.66421E-02    0.45044E-07   -0.97693E-02    0.20572E-09    0.25434E-07   -0.50860E-10
  4867    0.21260E+00    0.66108E-02    0.44992E-07   -0.97293E-02    0.20562E-09    0.25427E-07   -0.51573E-10
  4868    0.21227E+00    0.65789E-02    0.44939E-07   -0.96888E-02    0.20551E-09    0.25419E-07   -0.52273E-10
  4869    0.21195E+00    0.65481E-02    0.44886E-07   -0.96476E-02    0.20541E-09    0.25411E-07   -0.52960E-10
  4870    0.21164E+00    0.65168E-02    0.44834E-07   -0.96051E-02    0.20530E-09    0.25403E-07   -0.53635E-10
  4871    0.21132E+00    0.64857E-02    0.44781E-07   -0.95629E-02    0.20520E-09    0.25395E-07   -0.54296E-10
  4872    0.21098E+00    0.64548E-02    0.44729E-07   -0.95193E-02    0.20509E-09    0.25387E-07   -0.54944E-10
  4873    0.21066E+00    0.64235E-02    0.44677E-07   -0.94753E-02    0.20499E-09    0.25379E-07   -0.55580E-10
  4874    0.21034E+00    0.63932E-02    0.44624E-07   -0.94314E-02    0.20488E-09    0.25371E-07   -0.56202E-10
  4875    0.21000E+00    0.63632E-02    0.44572E-07   -0.93871E-02    0.20478E-09    0.25364E-07   -0.56812E-10
  4876    0.20968E+00    0.63327E-02    0.44520E-07   -0.93422E-02    0.20467E-09    0.25356E-07   -0.57409E-10
  4877    0.20935E+00    0.63025E-02    0.44467E-07   -0.92947E-02    0.20457E-09    0.25348E-07   -0.57993E-10
  4878    0.20902E+00    0.62731E-02    0.44415E-07   -0.92489E-02    0.20446E-09    0.25340E-07   -0.58564E-10
  4879    0.20869E+00    0.62435E-02    0.44363E-07   -0.92019E-02    0.20436E-09    0.25332E-07   -0.59122E-10
  4880    0.20835E+00    0.62142E-02    0.44311E-07   -0.91552E-02    0.20425E-09    0.25325E-07   -0.59668E-10
  4881    0.20802E+00    0.61850E-02    0.44259E-07   -0.91074E-02    0.20415E-09    0.25317E-07   -0.60201E-10
  4882    0.20769E+00    0.61561E-02    0.44207E-07   -0.90584E-02    0.20404E-09    0.25309E-07   -0.60721E-10
  4883    0.20735E+00    0.61273E-02    0.44155E-07   -0.90097E-02    0.20394E-09    0.25301E-07   -0.61228E-10
  4884    0.20701E+00    0.60987E-02    0.44103E-07   -0.89607E-02    0.20384E-09    0.25294E-07   -0.61722E-10
  4885    0.20667E+00    0.60703E-02    0.44051E-07   -0.89112E-02    0.20373E-09    0.25286E-07   -0.62204E-10
  4886    0.20633E+00    0.60421E-02    0.43999E-07   -0.88607E-02    0.20363E-09    0.25278E-07   -0.62673E-10
  4887    0.20599E+00    0.60140E-02    0.43947E-07   -0.88105E-02    0.20352E-09    0.25270E-07   -0.63130E-10
  4888    0.20564E+00    0.59864E-02    0.43895E-07   -0.87600E-02    0.20342E-09    0.25263E-07   -0.63573E-10
  4889    0.20531E+00    0.59587E-02    0.43844E-07   -0.87084E-02    0.20331E-09    0.25255E-07   -0.64004E-10
  4890    0.20497E+00    0.59314E-02    0.43792E-07   -0.86573E-02    0.20321E-09    0.25247E-07   -0.64423E-10
  4891    0.20462E+00    0.59043E-02    0.43740E-07   -0.86058E-02    0.20311E-09    0.25239E-07   -0.64829E-10
  4892    0.20427E+00    0.58774E-02    0.43689E-07   -0.85541E-02    0.20300E-09    0.25231E-07   -0.65222E-10
  4893    0.20393E+00    0.58507E-02    0.43637E-07   -0.85021E-02    0.20290E-09    0.25224E-07   -0.65602E-10
  4894    0.20357E+00    0.58243E-02    0.43586E-07   -0.84490E-02    0.20280E-09    0.25216E-07   -0.65970E-10
  4895    0.20323E+00    0.57982E-02    0.43534E-07   -0.83965E-02    0.20269E-09    0.25208E-07   -0.66326E-10
  4896    0.20288E+00    0.57722E-02    0.43483E-07   -0.83429E-02    0.20259E-09    0.25200E-07   -0.66669E-10
  4897    0.20253E+00    0.57466E-02    0.43431E-07   -0.82899E-02    0.20249E-09    0.25192E-07   -0.66999E-10
  4898    0.20217E+00    0.57211E-02    0.43380E-07   -0.82374E-02    0.20238E-09    0.25185E-07   -0.67317E-10
  4899    0.20181E+00    0.56959E-02    0.43329E-07   -0.81839E-02    0.20228E-09    0.25177E-07   -0.67622E-10
  4900    0.20146E+00    0.56709E-02    0.43277E-07   -0.81303E-02    0.20218E-09    0.25169E-07   -0.67915E-10
  4901    0.20110E+00    0.56462E-02    0.43226E-07   -0.80757E-02    0.20207E-09    0.25161E-07   -0.68196E-10
  4902    0.20073E+00    0.56218E-02    0.43175E-07   -0.80225E-02    0.20197E-09    0.25153E-07   -0.68464E-10
  4903    0.20037E+00    0.55976E-02    0.43124E-07   -0.79690E-02    0.20187E-09    0.25145E-07   -0.68719E-10
  4904    0.20000E+00    0.55736E-02    0.43073E-07   -0.79132E-02    0.20176E-09    0.25137E-07   -0.68962E-10
  4905    0.19964E+00    0.55499E-02    0.43022E-07   -0.78594E-02    0.20166E-09    0.25129E-07   -0.69193E-10
  4906    0.19928E+00    0.55264E-02    0.42971E-07   -0.78054E-02    0.20156E-09    0.25121E-07   -0.69410E-10
  4907    0.19892E+00    0.55033E-02    0.42920E-07   -0.77505E-02    0.20145E-09    0.25113E-07   -0.69616E-10
  4908    0.19854E+00    0.54803E-02    0.42869E-07   -0.76984E-02    0.20135E-09    0.25105E-07   -0.69808E-10
  4909    0.19817E+00    0.54576E-02    0.42818E-07   -0.76440E-02    0.20125E-09    0.25097E-07   -0.69988E-10
  4910    0.19780E+00    0.54352E-02    0.42767E-07   -0.75908E-02    0.20115E-09    0.25089E-07   -0.70156E-10
  4911    0.19743E+00    0.54130E-02    0.42717E-07   -0.75360E-02    0.20104E-09    0.25081E-07   -0.70310E-10
  4912    0.19705E+00    0.53911E-02    0.42666E-07   -0.74825E-02    0.20094E-09    0.25073E-07   -0.70452E-10
  4913    0.19669E+00    0.53694E-02    0.42615E-07   -0.74281E-02    0.20084E-09    0.25065E-07   -0.70581E-10
  4914    0.19631E+00    0.53480E-02    0.42565E-07   -0.73743E-02    0.20074E-09    0.25057E-07   -0.70698E-10
  4915    0.19593E+00    0.53268E-02    0.42514E-07   -0.73211E-02    0.20063E-09    0.25049E-07   -0.70802E-10
  4916    0.19555E+00    0.53059E-02    0.42463E-07   -0.72670E-02    0.20053E-09    0.25041E-07   -0.70893E-10
  4917    0.19517E+00    0.52852E-02    0.42413E-07   -0.72127E-02    0.20043E-09    0.25032E-07   -0.70971E-10
  4918    0.19479E+00    0.52647E-02    0.42362E-07   -0.71597E-02    0.20033E-09    0.25024E-07   -0.71036E-10
  4919    0.19441E+00    0.52445E-02    0.42312E-07   -0.71067E-02    0.20023E-09    0.25016E-07   -0.71089E-10
  4920    0.19402E+00    0.52246E-02    0.42262E-07   -0.70527E-02    0.20012E-09    0.25008E-07   -0.71128E-10
  4921    0.19364E+00    0.52049E-02    0.42211E-07   -0.69985E-02    0.20002E-09    0.24999E-07   -0.71155E-10
  4922    0.19325E+00    0.51854E-02    0.42161E-07   -0.69457E-02    0.19992E-09    0.24991E-07   -0.71169E-10
  4923    0.19285E+00    0.51662E-02    0.42111E-07   -0.68928E-02    0.19982E-09    0.24983E-07   -0.71170E-10
  4924    0.19248E+00    0.51472E-02    0.42061E-07   -0.68405E-02    0.19972E-09    0.24974E-07   -0.71158E-10
  4925    0.19208E+00    0.51285E-02    0.42010E-07   -0.67865E-02    0.19962E-09    0.24966E-07   -0.71133E-10
  4926    0.19169E+00    0.51100E-02    0.41960E-07   -0.67346E-02    0.19951E-09    0.24957E-07   -0.71095E-10
  4927    0.19130E+00    0.50917E-02    0.41910E-07   -0.66826E-02    0.19941E-09    0.24949E-07   -0.71044E-10
  4928    0.19092E+00    0.50737E-02    0.41860E-07   -0.66305E-02    0.19931E-09    0.24940E-07   -0.70980E-10
  4929    0.19052E+00    0.50559E-02    0.41810E-07   -0.65789E-02    0.19921E-09    0.24932E-07   -0.70903E-10
  4930    0.19013E+00    0.50383E-02    0.41760E-07   -0.65273E-02    0.19911E-09    0.24923E-07   -0.70812E-10
  4931    0.18974E+00    0.50210E-02    0.41710E-07   -0.64762E-02    0.19901E-09    0.24914E-07   -0.70709E-10
  4932    0.18935E+00    0.50039E-02    0.41661E-07   -0.64250E-02    0.19891E-09    0.24906E-07   -0.70593E-10
  4933    0.18895E+00    0.49870E-02    0.41611E-07   -0.63744E-02    0.19881E-09    0.24897E-07   -0.70463E-10
  4934    0.18855E+00    0.49704E-02    0.41561E-07   -0.63237E-02    0.19870E-09    0.24888E-07   -0.70320E-10
  4935    0.18816E+00    0.49540E-02    0.41511E-07   -0.62744E-02    0.19860E-09    0.24879E-07   -0.70164E-10
  4936    0.18776E+00    0.49377E-02    0.41462E-07   -0.62242E-02    0.19850E-09    0.24871E-07   -0.69995E-10
  4937    0.18736E+00    0.49217E-02    0.41412E-07   -0.61754E-02    0.19840E-09    0.24862E-07   -0.69813E-10
  4938    0.18696E+00    0.49060E-02    0.41362E-07   -0.61264E-02    0.19830E-09    0.24853E-07   -0.69617E-10
  4939    0.18657E+00    0.48902E-02    0.41313E-07   -0.60773E-02    0.19820E-09    0.24844E-07   -0.69408E-10
  4940    0.18617E+00    0.48749E-02    0.41263E-07   -0.60296E-02    0.19810E-09    0.24835E-07   -0.69186E-10
  4941    0.18577E+00    0.48597E-02    0.41214E-07   -0.59818E-02    0.19800E-09    0.24826E-07   -0.68951E-10
  4942    0.18537E+00    0.48448E-02    0.41164E-07   -0.59347E-02    0.19790E-09    0.24817E-07   -0.68702E-10
  4943    0.18497E+00    0.48301E-02    0.41115E-07   -0.58881E-02    0.19780E-09    0.24808E-07   -0.68440E-10
