#    L    TT             EE             BB             TE             PP             TP             EP          
   232    0.55687E+04    0.12757E+01    0.12626E-02    0.34987E+02    0.50561E-07    0.10858E-03    0.92725E-07
   233    0.55601E+04    0.13217E+01    0.12682E-02    0.36667E+02    0.50328E-07    0.10767E-03    0.10627E-06
   234    0.55507E+04    0.13697E+01    0.12737E-02    0.38349E+02    0.50095E-07    0.10677E-03    0.11976E-06
   235    0.55408E+04    0.14196E+01    0.12792E-02    0.40032E+02    0.49865E-07    0.10587E-03    0.13322E-06
   236    0.55303E+04    0.14715E+01    0.12846E-02    0.41715E+02    0.49636E-07    0.10498E-03    0.14664E-06
   237    0.55191E+04    0.15255E+01    0.12899E-02    0.43397E+02    0.49409E-07    0.10410E-03    0.16003E-06
   238    0.55073E+04    0.15815E+01    0.12950E-02    0.45077E+02    0.49184E-07    0.10323E-03    0.17337E-06
   239    0.54950E+04    0.16396E+01    0.13000E-02    0.46756E+02    0.48960E-07    0.10236E-03    0.18668E-06
   240    0.54820E+04    0.16996E+01    0.13048E-02    0.48430E+02    0.48738E-07    0.10150E-03    0.19995E-06
   241    0.54685E+04    0.17619E+01    0.13093E-02    0.50101E+02    0.48517E-07    0.10064E-03    0.21319E-06
   242    0.54544E+04    0.18262E+01    0.13136E-02    0.51767E+02    0.48298E-07    0.99793E-04    0.22640E-06
   243    0.54397E+04    0.18928E+01    0.13177E-02    0.53428E+02    0.48080E-07    0.98951E-04    0.23958E-06
   244    0.54244E+04    0.19614E+01    0.13214E-02    0.55083E+02    0.47865E-07    0.98116E-04    0.25272E-06
   245    0.54085E+04    0.20322E+01    0.13248E-02    0.56730E+02    0.47650E-07    0.97288E-04    0.26584E-06
   246    0.53921E+04    0.21052E+01    0.13279E-02    0.58371E+02    0.47437E-07    0.96466E-04    0.27893E-06
   247    0.53751E+04    0.21803E+01    0.13306E-02    0.60002E+02    0.47225E-07    0.95651E-04    0.29199E-06
   248    0.53576E+04    0.22580E+01    0.13329E-02    0.61625E+02    0.47015E-07    0.94842E-04    0.30502E-06
   249    0.53396E+04    0.23375E+01    0.13348E-02    0.63238E+02    0.46807E-07    0.94040E-04    0.31803E-06
   250    0.53210E+04    0.24195E+01    0.13363E-02    0.64840E+02    0.46600E-07    0.93244E-04    0.33102E-06
   251    0.53020E+04    0.25036E+01    0.13373E-02    0.66431E+02    0.46394E-07    0.92455E-04    0.34398E-06
   252    0.52823E+04    0.25901E+01    0.13378E-02    0.68010E+02    0.46189E-07    0.91672E-04    0.35691E-06
   253    0.52623E+04    0.26786E+01    0.13379E-02    0.69576E+02    0.45986E-07    0.90895E-04    0.36982E-06
   254    0.52416E+04    0.27695E+01    0.13376E-02    0.71128E+02    0.45785E-07    0.90125E-04    0.38271E-06
   255    0.52205E+04    0.28626E+01    0.13368E-02    0.72666E+02    0.45584E-07    0.89361E-04    0.39557E-06
   256    0.51989E+04    0.29581E+01    0.13356E-02    0.74192E+02    0.45385E-07    0.88603E-04    0.40840E-06
   257    0.51769E+04    0.30556E+01    0.13340E-02    0.75695E+02    0.45188E-07    0.87851E-04    0.42120E-06
   258    0.51544E+04    0.31555E+01    0.13321E-02    0.77190E+02    0.44991E-07    0.87105E-04    0.43397E-06
   259    0.51314E+04    0.32577E+01    0.13297E-02    0.78661E+02    0.44796E-07    0.86365E-04    0.44671E-06
   260    0.51081E+04    0.33620E+01    0.13269E-02    0.80123E+02    0.44603E-07    0.85630E-04    0.45941E-06
   261    0.50842E+04    0.34686E+01    0.13238E-02    0.81553E+02    0.44410E-07    0.84902E-04    0.47209E-06
   262    0.50598E+04    0.35775E+01    0.13203E-02    0.82975E+02    0.44219E-07    0.84179E-04    0.48473E-06
   263    0.50353E+04    0.36885E+01    0.13165E-02    0.84380E+02    0.44029E-07    0.83462E-04    0.49733E-06
   264    0.50102E+04    0.38018E+01    0.13123E-02    0.85762E+02    0.43840E-07    0.82751E-04    0.50990E-06
   265    0.49846E+04    0.39172E+01    0.13078E-02    0.87112E+02    0.43653E-07    0.82045E-04    0.52243E-06
   266    0.49586E+04    0.40349E+01    0.13030E-02    0.88453E+02    0.43467E-07    0.81345E-04    0.53492E-06
   267    0.49322E+04    0.41547E+01    0.12979E-02    0.89764E+02    0.43282E-07    0.80649E-04    0.54738E-06
   268    0.49054E+04    0.42767E+01    0.12924E-02    0.91057E+02    0.43098E-07    0.79960E-04    0.55979E-06
   269    0.48781E+04    0.44009E+01    0.12867E-02    0.92328E+02    0.42916E-07    0.79275E-04    0.57216E-06
   270    0.48506E+04    0.45271E+01    0.12807E-02    0.93574E+02    0.42735E-07    0.78596E-04    0.58449E-06
   271    0.48226E+04    0.46554E+01    0.12745E-02    0.94797E+02    0.42555E-07    0.77922E-04    0.59678E-06
   272    0.47945E+04    0.47861E+01    0.12679E-02    0.95988E+02    0.42376E-07    0.77253E-04    0.60902E-06
   273    0.47659E+04    0.49185E+01    0.12612E-02    0.97164E+02    0.42198E-07    0.76589E-04    0.62122E-06
   274    0.47370E+04    0.50532E+01    0.12542E-02    0.98300E+02    0.42021E-07    0.75930E-04    0.63337E-06
   275    0.47077E+04    0.51897E+01    0.12469E-02    0.99421E+02    0.41846E-07    0.75276E-04    0.64547E-06
   276    0.46783E+04    0.53282E+01    0.12395E-02    0.10050E+03    0.41672E-07    0.74626E-04    0.65753E-06
   277    0.46484E+04    0.54688E+01    0.12318E-02    0.10157E+03    0.41498E-07    0.73982E-04    0.66954E-06
   278    0.46183E+04    0.56113E+01    0.12239E-02    0.10260E+03    0.41326E-07    0.73342E-04    0.68149E-06
   279    0.45879E+04    0.57557E+01    0.12159E-02    0.10359E+03    0.41155E-07    0.72706E-04    0.69340E-06
   280    0.45572E+04    0.59019E+01    0.12076E-02    0.10457E+03    0.40985E-07    0.72075E-04    0.70525E-06
   281    0.45264E+04    0.60501E+01    0.11992E-02    0.10551E+03    0.40817E-07    0.71449E-04    0.71705E-06
   282    0.44952E+04    0.61999E+01    0.11906E-02    0.10642E+03    0.40649E-07    0.70827E-04    0.72880E-06
   283    0.44638E+04    0.63515E+01    0.11819E-02    0.10730E+03    0.40482E-07    0.70210E-04    0.74049E-06
   284    0.44323E+04    0.65049E+01    0.11731E-02    0.10815E+03    0.40317E-07    0.69596E-04    0.75212E-06
   285    0.44005E+04    0.66601E+01    0.11641E-02    0.10897E+03    0.40152E-07    0.68987E-04    0.76370E-06
   286    0.43685E+04    0.68170E+01    0.11549E-02    0.10975E+03    0.39988E-07    0.68382E-04    0.77522E-06
   287    0.43362E+04    0.69754E+01    0.11457E-02    0.11050E+03    0.39826E-07    0.67782E-04    0.78668E-06
   288    0.43038E+04    0.71354E+01    0.11364E-02    0.11122E+03    0.39664E-07    0.67185E-04    0.79807E-06
   289    0.42712E+04    0.72970E+01    0.11270E-02    0.11191E+03    0.39504E-07    0.66592E-04    0.80941E-06
   290    0.42385E+04    0.74600E+01    0.11175E-02    0.11256E+03    0.39344E-07    0.66003E-04    0.82069E-06
   291    0.42057E+04    0.76251E+01    0.11079E-02    0.11317E+03    0.39186E-07    0.65418E-04    0.83190E-06
   292    0.41724E+04    0.77911E+01    0.10983E-02    0.11376E+03    0.39028E-07    0.64836E-04    0.84305E-06
   293    0.41394E+04    0.79578E+01    0.10886E-02    0.11430E+03    0.38871E-07    0.64259E-04    0.85413E-06
   294    0.41060E+04    0.81267E+01    0.10789E-02    0.11481E+03    0.38715E-07    0.63685E-04    0.86515E-06
   295    0.40727E+04    0.82961E+01    0.10691E-02    0.11528E+03    0.38561E-07    0.63114E-04    0.87610E-06
   296    0.40392E+04    0.84677E+01    0.10593E-02    0.11572E+03    0.38407E-07    0.62547E-04    0.88698E-06
   297    0.40056E+04    0.86391E+01    0.10495E-02    0.11613E+03    0.38254E-07    0.61984E-04    0.89779E-06
   298    0.39719E+04    0.88126E+01    0.10397E-02    0.11649E+03    0.38102E-07    0.61424E-04    0.90854E-06
   299    0.39381E+04    0.89875E+01    0.10299E-02    0.11682E+03    0.37950E-07    0.60867E-04    0.91921E-06
   300    0.39042E+04    0.91622E+01    0.10202E-02    0.11711E+03    0.37800E-07    0.60313E-04    0.92981E-06
   301    0.38703E+04    0.93383E+01    0.10104E-02    0.11736E+03    0.37651E-07    0.59763E-04    0.94033E-06
   302    0.38364E+04    0.95149E+01    0.10007E-02    0.11759E+03    0.37502E-07    0.59216E-04    0.95078E-06
   303    0.38025E+04    0.96930E+01    0.99104E-03    0.11777E+03    0.37354E-07    0.58672E-04    0.96114E-06
   304    0.37685E+04    0.98723E+01    0.98141E-03    0.11790E+03    0.37208E-07    0.58131E-04    0.97142E-06
   305    0.37346E+04    0.10052E+02    0.97181E-03    0.11800E+03    0.37062E-07    0.57593E-04    0.98161E-06
   306    0.37006E+04    0.10231E+02    0.96227E-03    0.11807E+03    0.36916E-07    0.57059E-04    0.99171E-06
   307    0.36666E+04    0.10412E+02    0.95278E-03    0.11809E+03    0.36772E-07    0.56528E-04    0.10017E-05
   308    0.36327E+04    0.10594E+02    0.94335E-03    0.11808E+03    0.36628E-07    0.56001E-04    0.10116E-05
   309    0.35988E+04    0.10776E+02    0.93398E-03    0.11803E+03    0.36486E-07    0.55476E-04    0.10214E-05
   310    0.35650E+04    0.10957E+02    0.92467E-03    0.11794E+03    0.36344E-07    0.54956E-04    0.10311E-05
   311    0.35312E+04    0.11141E+02    0.91544E-03    0.11781E+03    0.36203E-07    0.54438E-04    0.10406E-05
   312    0.34975E+04    0.11323E+02    0.90628E-03    0.11764E+03    0.36062E-07    0.53924E-04    0.10501E-05
   313    0.34638E+04    0.11506E+02    0.89719E-03    0.11744E+03    0.35923E-07    0.53413E-04    0.10594E-05
   314    0.34303E+04    0.11690E+02    0.88819E-03    0.11720E+03    0.35784E-07    0.52906E-04    0.10686E-05
   315    0.33968E+04    0.11873E+02    0.87928E-03    0.11692E+03    0.35646E-07    0.52402E-04    0.10776E-05
   316    0.33635E+04    0.12056E+02    0.87046E-03    0.11660E+03    0.35509E-07    0.51901E-04    0.10866E-05
   317    0.33302E+04    0.12239E+02    0.86174E-03    0.11624E+03    0.35373E-07    0.51405E-04    0.10953E-05
   318    0.32971E+04    0.12422E+02    0.85312E-03    0.11584E+03    0.35237E-07    0.50911E-04    0.11040E-05
   319    0.32641E+04    0.12605E+02    0.84460E-03    0.11541E+03    0.35102E-07    0.50421E-04    0.11125E-05
   320    0.32313E+04    0.12788E+02    0.83619E-03    0.11495E+03    0.34968E-07    0.49935E-04    0.11208E-05
   321    0.31987E+04    0.12971E+02    0.82789E-03    0.11444E+03    0.34835E-07    0.49452E-04    0.11290E-05
   322    0.31661E+04    0.13153E+02    0.81971E-03    0.11390E+03    0.34702E-07    0.48973E-04    0.11370E-05
   323    0.31338E+04    0.13334E+02    0.81166E-03    0.11332E+03    0.34571E-07    0.48498E-04    0.11448E-05
   324    0.31016E+04    0.13516E+02    0.80373E-03    0.11269E+03    0.34439E-07    0.48026E-04    0.11525E-05
   325    0.30697E+04    0.13695E+02    0.79593E-03    0.11204E+03    0.34309E-07    0.47558E-04    0.11600E-05
   326    0.30379E+04    0.13875E+02    0.78826E-03    0.11134E+03    0.34179E-07    0.47093E-04    0.11673E-05
   327    0.30064E+04    0.14054E+02    0.78074E-03    0.11061E+03    0.34050E-07    0.46632E-04    0.11745E-05
   328    0.29750E+04    0.14232E+02    0.77335E-03    0.10985E+03    0.33922E-07    0.46175E-04    0.11814E-05
   329    0.29439E+04    0.14409E+02    0.76612E-03    0.10905E+03    0.33794E-07    0.45721E-04    0.11882E-05
   330    0.29130E+04    0.14584E+02    0.75903E-03    0.10821E+03    0.33668E-07    0.45272E-04    0.11948E-05
   331    0.28825E+04    0.14759E+02    0.75211E-03    0.10734E+03    0.33541E-07    0.44826E-04    0.12011E-05
   332    0.28521E+04    0.14934E+02    0.74534E-03    0.10644E+03    0.33416E-07    0.44384E-04    0.12073E-05
   333    0.28219E+04    0.15106E+02    0.73874E-03    0.10550E+03    0.33291E-07    0.43945E-04    0.12133E-05
   334    0.27921E+04    0.15278E+02    0.73231E-03    0.10453E+03    0.33167E-07    0.43511E-04    0.12190E-05
   335    0.27625E+04    0.15448E+02    0.72605E-03    0.10352E+03    0.33043E-07    0.43080E-04    0.12246E-05
   336    0.27332E+04    0.15616E+02    0.71996E-03    0.10248E+03    0.32921E-07    0.42653E-04    0.12299E-05
   337    0.27042E+04    0.15783E+02    0.71407E-03    0.10140E+03    0.32798E-07    0.42230E-04    0.12349E-05
   338    0.26754E+04    0.15949E+02    0.70835E-03    0.10030E+03    0.32677E-07    0.41811E-04    0.12398E-05
   339    0.26471E+04    0.16113E+02    0.70283E-03    0.99159E+02    0.32556E-07    0.41396E-04    0.12444E-05
   340    0.26190E+04    0.16276E+02    0.69750E-03    0.97997E+02    0.32436E-07    0.40985E-04    0.12488E-05
   341    0.25911E+04    0.16436E+02    0.69237E-03    0.96792E+02    0.32316E-07    0.40578E-04    0.12530E-05
   342    0.25637E+04    0.16595E+02    0.68745E-03    0.95558E+02    0.32197E-07    0.40175E-04    0.12569E-05
   343    0.25366E+04    0.16752E+02    0.68273E-03    0.94295E+02    0.32079E-07    0.39776E-04    0.12605E-05
   344    0.25098E+04    0.16907E+02    0.67823E-03    0.93004E+02    0.31961E-07    0.39381E-04    0.12639E-05
   345    0.24833E+04    0.17059E+02    0.67394E-03    0.91684E+02    0.31844E-07    0.38990E-04    0.12670E-05
   346    0.24573E+04    0.17211E+02    0.66987E-03    0.90343E+02    0.31727E-07    0.38603E-04    0.12699E-05
   347    0.24315E+04    0.17359E+02    0.66603E-03    0.88965E+02    0.31611E-07    0.38220E-04    0.12725E-05
   348    0.24061E+04    0.17505E+02    0.66242E-03    0.87560E+02    0.31496E-07    0.37841E-04    0.12749E-05
   349    0.23811E+04    0.17649E+02    0.65904E-03    0.86125E+02    0.31381E-07    0.37466E-04    0.12769E-05
   350    0.23564E+04    0.17789E+02    0.65590E-03    0.84670E+02    0.31266E-07    0.37096E-04    0.12787E-05
   351    0.23324E+04    0.17929E+02    0.65299E-03    0.83187E+02    0.31153E-07    0.36729E-04    0.12802E-05
   352    0.23084E+04    0.18065E+02    0.65033E-03    0.81675E+02    0.31040E-07    0.36367E-04    0.12814E-05
   353    0.22850E+04    0.18199E+02    0.64789E-03    0.80150E+02    0.30927E-07    0.36008E-04    0.12824E-05
   354    0.22618E+04    0.18330E+02    0.64567E-03    0.78589E+02    0.30815E-07    0.35654E-04    0.12831E-05
   355    0.22392E+04    0.18458E+02    0.64367E-03    0.77007E+02    0.30704E-07    0.35303E-04    0.12836E-05
   356    0.22169E+04    0.18584E+02    0.64187E-03    0.75412E+02    0.30593E-07    0.34956E-04    0.12839E-05
   357    0.21950E+04    0.18707E+02    0.64027E-03    0.73788E+02    0.30482E-07    0.34612E-04    0.12841E-05
   358    0.21736E+04    0.18827E+02    0.63886E-03    0.72152E+02    0.30372E-07    0.34272E-04    0.12840E-05
   359    0.21525E+04    0.18943E+02    0.63763E-03    0.70487E+02    0.30263E-07    0.33935E-04    0.12837E-05
   360    0.21319E+04    0.19057E+02    0.63658E-03    0.68806E+02    0.30154E-07    0.33601E-04    0.12833E-05
   361    0.21117E+04    0.19169E+02    0.63570E-03    0.67103E+02    0.30046E-07    0.33270E-04    0.12828E-05
   362    0.20919E+04    0.19276E+02    0.63498E-03    0.65381E+02    0.29939E-07    0.32943E-04    0.12821E-05
   363    0.20725E+04    0.19382E+02    0.63442E-03    0.63644E+02    0.29831E-07    0.32618E-04    0.12814E-05
   364    0.20536E+04    0.19483E+02    0.63401E-03    0.61887E+02    0.29725E-07    0.32296E-04    0.12805E-05
   365    0.20351E+04    0.19581E+02    0.63373E-03    0.60116E+02    0.29619E-07    0.31976E-04    0.12795E-05
   366    0.20170E+04    0.19677E+02    0.63359E-03    0.58328E+02    0.29513E-07    0.31659E-04    0.12785E-05
   367    0.19994E+04    0.19768E+02    0.63357E-03    0.56526E+02    0.29408E-07    0.31345E-04    0.12775E-05
   368    0.19821E+04    0.19856E+02    0.63367E-03    0.54711E+02    0.29304E-07    0.31033E-04    0.12764E-05
   369    0.19654E+04    0.19942E+02    0.63388E-03    0.52881E+02    0.29200E-07    0.30723E-04    0.12752E-05
   370    0.19492E+04    0.20023E+02    0.63420E-03    0.51040E+02    0.29096E-07    0.30415E-04    0.12741E-05
   371    0.19332E+04    0.20101E+02    0.63461E-03    0.49187E+02    0.28993E-07    0.30109E-04    0.12730E-05
   372    0.19178E+04    0.20175E+02    0.63511E-03    0.47324E+02    0.28891E-07    0.29805E-04    0.12719E-05
   373    0.19028E+04    0.20246E+02    0.63570E-03    0.45449E+02    0.28788E-07    0.29503E-04    0.12708E-05
   374    0.18883E+04    0.20314E+02    0.63635E-03    0.43565E+02    0.28687E-07    0.29203E-04    0.12698E-05
   375    0.18741E+04    0.20378E+02    0.63708E-03    0.41674E+02    0.28586E-07    0.28904E-04    0.12688E-05
   376    0.18605E+04    0.20438E+02    0.63786E-03    0.39774E+02    0.28485E-07    0.28607E-04    0.12679E-05
   377    0.18474E+04    0.20495E+02    0.63870E-03    0.37869E+02    0.28385E-07    0.28310E-04    0.12671E-05
   378    0.18346E+04    0.20547E+02    0.63958E-03    0.35956E+02    0.28286E-07    0.28016E-04    0.12665E-05
   379    0.18223E+04    0.20597E+02    0.64050E-03    0.34039E+02    0.28186E-07    0.27722E-04    0.12659E-05
   380    0.18105E+04    0.20643E+02    0.64146E-03    0.32116E+02    0.28088E-07    0.27429E-04    0.12655E-05
   381    0.17991E+04    0.20683E+02    0.64243E-03    0.30190E+02    0.27990E-07    0.27138E-04    0.12652E-05
   382    0.17880E+04    0.20721E+02    0.64342E-03    0.28262E+02    0.27892E-07    0.26847E-04    0.12651E-05
   383    0.17775E+04    0.20754E+02    0.64442E-03    0.26331E+02    0.27795E-07    0.26557E-04    0.12652E-05
   384    0.17676E+04    0.20783E+02    0.64542E-03    0.24400E+02    0.27698E-07    0.26267E-04    0.12655E-05
   385    0.17579E+04    0.20810E+02    0.64642E-03    0.22467E+02    0.27602E-07    0.25978E-04    0.12659E-05
   386    0.17487E+04    0.20833E+02    0.64740E-03    0.20535E+02    0.27506E-07    0.25689E-04    0.12666E-05
   387    0.17400E+04    0.20850E+02    0.64836E-03    0.18605E+02    0.27410E-07    0.25401E-04    0.12676E-05
   388    0.17316E+04    0.20864E+02    0.64930E-03    0.16677E+02    0.27315E-07    0.25113E-04    0.12688E-05
   389    0.17238E+04    0.20873E+02    0.65020E-03    0.14751E+02    0.27221E-07    0.24825E-04    0.12702E-05
   390    0.17164E+04    0.20880E+02    0.65106E-03    0.12831E+02    0.27127E-07    0.24536E-04    0.12720E-05
   391    0.17094E+04    0.20882E+02    0.65186E-03    0.10914E+02    0.27033E-07    0.24248E-04    0.12740E-05
   392    0.17028E+04    0.20882E+02    0.65261E-03    0.90026E+01    0.26940E-07    0.23960E-04    0.12764E-05
   393    0.16967E+04    0.20877E+02    0.65330E-03    0.70974E+01    0.26847E-07    0.23671E-04    0.12790E-05
   394    0.16910E+04    0.20868E+02    0.65392E-03    0.52001E+01    0.26754E-07    0.23381E-04    0.12820E-05
   395    0.16857E+04    0.20854E+02    0.65446E-03    0.33092E+01    0.26662E-07    0.23091E-04    0.12854E-05
   396    0.16809E+04    0.20837E+02    0.65491E-03    0.14284E+01    0.26571E-07    0.22800E-04    0.12891E-05
   397    0.16763E+04    0.20816E+02    0.65526E-03   -0.44360E+00    0.26480E-07    0.22509E-04    0.12933E-05
   398    0.16724E+04    0.20791E+02    0.65552E-03   -0.23055E+01    0.26389E-07    0.22216E-04    0.12978E-05
   399    0.16687E+04    0.20762E+02    0.65567E-03   -0.41564E+01    0.26299E-07    0.21923E-04    0.13027E-05
   400    0.16655E+04    0.20730E+02    0.65571E-03   -0.59953E+01    0.26209E-07    0.21628E-04    0.13081E-05
   401    0.16627E+04    0.20693E+02    0.65562E-03   -0.78217E+01    0.26119E-07    0.21332E-04    0.13138E-05
   402    0.16603E+04    0.20651E+02    0.65541E-03   -0.96346E+01    0.26030E-07    0.21036E-04    0.13200E-05
   403    0.16583E+04    0.20607E+02    0.65509E-03   -0.11434E+02    0.25942E-07    0.20738E-04    0.13266E-05
